year,mlbam,vhb,pitches,z_whiff_rate,o_swing_rate,z_contact_rate,hardhit_rate,barrel_rate,chase_rate,z_csw_rate
2015,408241,vsR,135.0,0.7777777777777778,0.23292497625830957,0.0,0.0,0.0,0.23292497625830957,0.16026640675763482
2015,408242,vsR,49.0,0.1836734693877551,0.16326530612244897,0.0,0.0,0.0,0.16326530612244897,0.05306122448979592
2015,408252,vsR,2018.0,0.9093161546085233,0.1180241901257364,0.0,0.0,0.0,0.1180241901257364,0.06764776776731479
2015,408299,vsR,1445.0,0.7930795847750866,0.11798836507793546,0.0,0.0,0.0,0.11798836507793546,0.05369858243228072
2015,408307,vsL,712.0,0.6966292134831461,0.13901772965518513,0.0,0.0,0.0,0.13901772965518513,0.07422080624327813
2015,408314,vsL,1093.0,0.6065873741994511,0.08131293708096375,0.0,0.0,0.0,0.08131293708096375,0.06039121544452279
2015,408314,vsR,590.0,0.8033898305084746,0.06948766509328916,0.0,0.0,0.0,0.06948766509328916,0.07807386472649108
2015,421685,vsR,173.0,0.7976878612716763,0.1436003303055326,0.0,0.0,0.0,0.1436003303055326,0.14731141814863608
2015,424325,vsR,699.0,0.8569384835479256,0.12511636703517962,0.0,0.0,0.0,0.12511636703517962,0.19845944195812307
2015,424825,vsL,336.0,0.3005952380952381,0.05823387249636697,0.0,0.0,0.0,0.05823387249636697,0.07373995052566482
2015,424825,vsR,139.0,0.6834532374100719,0.07498001598721023,0.0,0.0,0.0,0.07498001598721023,0.1387617178984085
2015,425386,vsR,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,425496,vsR,92.0,0.5978260869565217,0.026086956521739136,0.0,0.0,0.0,0.026086956521739136,0.12306606437041219
2015,425509,vsR,2371.0,0.9329396878954028,0.10953597633284523,0.0,0.0,0.0,0.10953597633284523,0.10405703419585267
2015,425532,vsR,100.0,0.47,0.15875,0.0,0.0,0.0,0.15875,0.07893939393939392
2015,425543,vsR,126.0,0.8174603174603174,0.19583388911120003,0.0,0.0,0.0,0.19583388911120003,0.2064756671899529
2015,425549,vsR,779.0,0.8215661103979461,0.14827606660168643,0.0,0.0,0.0,0.14827606660168643,0.08021403914630856
2015,425557,vsR,284.0,0.8274647887323944,0.11128151564835481,0.0,0.0,0.0,0.11128151564835481,0.1299211938296445
2015,425560,vsL,1768.0,0.8489819004524887,0.11665192616926132,0.0,0.0,0.0,0.11665192616926132,0.09232075249660249
2015,425567,vsR,1593.0,0.7306967984934086,0.1015061365583464,0.0,0.0,0.0,0.1015061365583464,0.06542454230343696
2015,425626,vsL,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,425657,vsL,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,425664,vsL,267.0,0.6217228464419475,0.09980895452187265,0.0,0.0,0.0,0.09980895452187265,0.0852091193985255
2015,425664,vsR,445.0,0.5258426966292135,0.08794848163277744,0.0,0.0,0.0,0.08794848163277744,0.0582325664348136
2015,425766,vsL,1217.0,0.7485620377978636,0.05778549059581859,0.0,0.0,0.0,0.05778549059581859,0.05652559487210755
2015,425772,vsR,357.0,0.742296918767507,0.12915818959162612,0.0,0.0,0.0,0.12915818959162612,0.13125646569919014
2015,425783,vsL,2522.0,0.9464710547184774,0.08451529763157589,0.0,0.0,0.0,0.08451529763157589,0.11755571316982276
2015,425784,vsR,1097.0,0.9088422971741112,0.17144227865197248,0.0,0.0,0.0,0.17144227865197248,0.15727581094120027
2015,425794,vsR,28.0,0.35714285714285715,0.17857142857142858,0.0,0.0,0.0,0.17857142857142858,0.07589285714285714
2015,425796,vsR,1106.0,0.8752260397830018,0.13102318259808196,0.0,0.0,0.0,0.13102318259808196,0.11292153652594987
2015,425834,vsR,814.0,0.800982800982801,0.11700236706625108,0.0,0.0,0.0,0.11700236706625108,0.1615399466454289
2015,425835,vsR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,425844,vsR,236.0,0.7076271186440678,0.10704847822125024,0.0,0.0,0.0,0.10704847822125024,0.1217867231638418
2015,425877,vsR,1747.0,0.8563251287922152,0.07265053529941044,0.0,0.0,0.0,0.07265053529941044,0.08363983405656591
2015,425900,vsL,607.0,0.71334431630972,0.11222516936739063,0.0,0.0,0.0,0.11222516936739063,0.07603007063498919
2015,425900,vsR,151.0,0.5298013245033113,0.03509933774834437,0.0,0.0,0.0,0.03509933774834437,0.0695364238410596
2015,425902,vsL,2401.0,0.9279466888796335,0.10173883052229275,0.0,0.0,0.0,0.10173883052229275,0.06656833545685814
2015,429400,vsL,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,429664,vsL,2276.0,0.8005272407732865,0.09467287325326659,0.0,0.0,0.0,0.09467287325326659,0.06714346541132188
2015,429665,vsR,2514.0,0.9554494828957836,0.08098455455909273,0.0,0.0,0.0,0.08098455455909273,0.10402040987849409
2015,429666,vsR,1616.0,0.7908415841584159,0.07790813245117775,0.0,0.0,0.0,0.07790813245117775,0.05449685652643013
2015,429667,vsL,1750.0,0.9645714285714285,0.17967309179813318,0.0,0.0,0.0,0.17967309179813318,0.14970207026270269
2015,429711,vsR,800.0,0.825,0.11445815563138347,0.0,0.0,0.0,0.11445815563138347,0.1104590270580607
2015,429713,vsL,1024.0,0.8095703125,0.11131562459018395,0.0,0.0,0.0,0.11131562459018395,0.05557536154442916
2015,429717,vsR,200.0,0.66,0.1003030303030303,0.0,0.0,0.0,0.1003030303030303,0.06897435897435895
2015,429719,vsR,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,429780,vsL,27.0,0.48148148148148145,0.037037037037037035,0.0,0.0,0.0,0.037037037037037035,0.3425925925925926
2015,429781,vsR,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,430001,vsR,365.0,0.7890410958904109,0.10712091081233112,0.0,0.0,0.0,0.10712091081233112,0.15394264168909186
2015,430203,vsL,1123.0,0.6731967943009796,0.06174354307803228,0.0,0.0,0.0,0.06174354307803228,0.03218012761649626
2015,430321,vsR,581.0,0.8967297762478486,0.12509152015574987,0.0,0.0,0.0,0.12509152015574987,0.13886708478171275
2015,430404,vsR,978.0,0.7515337423312883,0.09727265464043655,0.0,0.0,0.0,0.09727265464043655,0.10501539833457796
2015,430580,vsR,15.0,0.7333333333333333,0.13333333333333333,0.0,0.0,0.0,0.13333333333333333,0.28888888888888886
2015,430599,vsR,10.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0
2015,430605,vsR,763.0,0.8453473132372215,0.07000588803842213,0.0,0.0,0.0,0.07000588803842213,0.11081578804402943
2015,430611,vsR,176.0,0.6988636363636364,0.2037423103212577,0.0,0.0,0.0,0.2037423103212577,0.21188964222052456
2015,430613,vsR,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,430637,vsL,1259.0,0.8752978554408261,0.12251178218595299,0.0,0.0,0.0,0.12251178218595299,0.0742386886333501
2015,430652,vsR,784.0,0.6454081632653061,0.07600411162911161,0.0,0.0,0.0,0.07600411162911161,0.053506152575336155
2015,430661,vsR,12.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.2916666666666667
2015,430681,vsL,100.0,0.25,0.031363636363636364,0.0,0.0,0.0,0.031363636363636364,0.059999999999999984
2015,430832,vsR,2726.0,0.9233308877476155,0.06317464306675201,0.0,0.0,0.0,0.06317464306675201,0.08007685655381017
2015,430897,vsL,670.0,0.8985074626865671,0.11087921132910533,0.0,0.0,0.0,0.11087921132910533,0.1684796793936621
2015,430897,vsR,315.0,0.4,0.05063899684799761,0.0,0.0,0.0,0.05063899684799761,0.038681027966742235
2015,430910,vsL,858.0,0.6923076923076923,0.036560601943496134,0.0,0.0,0.0,0.036560601943496134,0.0317326337239564
2015,430910,vsR,357.0,0.28291316526610644,0.061464603408337405,0.0,0.0,0.0,0.061464603408337405,0.03565900044228217
2015,430911,vsR,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,430912,vsR,62.0,0.4838709677419355,0.2591397849462366,0.0,0.0,0.0,0.2591397849462366,0.17419354838709677
2015,430935,vsL,109.0,0.6880733944954128,0.2018348623853211,0.0,0.0,0.0,0.2018348623853211,0.09789719847378836
2015,430945,vsR,1863.0,0.9044551798174987,0.15076019702599341,0.0,0.0,0.0,0.15076019702599341,0.09868933618661099
2015,430947,vsL,1481.0,0.8663065496286293,0.0713639315790647,0.0,0.0,0.0,0.0713639315790647,0.05283507535763276
2015,430947,vsR,530.0,0.23773584905660378,0.087247417500387,0.0,0.0,0.0,0.087247417500387,0.04318938553122792
2015,430948,vsL,797.0,0.6223337515683814,0.027050239421858052,0.0,0.0,0.0,0.027050239421858052,0.024540879363582832
2015,430948,vsR,172.0,0.1511627906976744,0.08946639855452584,0.0,0.0,0.0,0.08946639855452584,0.044019933554817266
2015,431094,vsR,1214.0,0.7899505766062603,0.08262188736044714,0.0,0.0,0.0,0.08262188736044714,0.058959875142955386
2015,431145,vsR,2057.0,0.9416626154594069,0.08239439452682813,0.0,0.0,0.0,0.08239439452682813,0.08378637579399709
2015,431148,vsL,12.0,0.0,0.2916666666666667,0.0,0.0,0.0,0.2916666666666667,0.0
2015,431151,vsR,903.0,0.8283499446290143,0.11326380126609727,0.0,0.0,0.0,0.11326380126609727,0.08694685613090028
2015,431171,vsR,929.0,0.83745963401507,0.10267760622185705,0.0,0.0,0.0,0.10267760622185705,0.0935371998436768
2015,432934,vsR,13.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693
2015,433217,vsL,588.0,0.8537414965986394,0.10398133843821793,0.0,0.0,0.0,0.10398133843821793,0.10921611221356115
2015,433217,vsR,333.0,0.5795795795795796,0.07040384056513084,0.0,0.0,0.0,0.07040384056513084,0.1000706588941883
2015,433584,vsR,9.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222
2015,433587,vsR,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,433589,vsR,22.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.11363636363636363
2015,434158,vsL,2990.0,0.9551839464882943,0.06538053943522146,0.0,0.0,0.0,0.06538053943522146,0.07377827269670068
2015,434538,vsL,204.0,0.5882352941176471,0.13319088319088318,0.0,0.0,0.0,0.13319088319088318,0.13431372549019607
2015,434540,vsL,562.0,0.6779359430604982,0.12691878865209405,0.0,0.0,0.0,0.12691878865209405,0.07620094026127458
2015,434563,vsR,1193.0,0.7393126571668064,0.06340083438795426,0.0,0.0,0.0,0.06340083438795426,0.03615536061878973
2015,434567,vsR,772.0,0.8898963730569949,0.1063959119711202,0.0,0.0,0.0,0.1063959119711202,0.11586252723513756
2015,434604,vsR,948.0,0.8681434599156118,0.12876697542069893,0.0,0.0,0.0,0.12876697542069893,0.14279056229261172
2015,434622,vsR,22.0,0.6363636363636364,0.13636363636363635,0.0,0.0,0.0,0.13636363636363635,0.2121212121212121
2015,434628,vsR,218.0,0.7064220183486238,0.1989078200087374,0.0,0.0,0.0,0.1989078200087374,0.16554219199153805
2015,434636,vsL,1417.0,0.7988708539167255,0.035048449304439705,0.0,0.0,0.0,0.035048449304439705,0.045522446680690845
2015,434636,vsR,547.0,0.43875685557586835,0.07378302479199302,0.0,0.0,0.0,0.07378302479199302,0.021225345392356057
2015,434643,vsR,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,434658,vsR,1269.0,0.8423955870764381,0.09510888059100957,0.0,0.0,0.0,0.09510888059100957,0.06692668753872305
2015,434670,vsR,1455.0,0.8680412371134021,0.09877110063961601,0.0,0.0,0.0,0.09877110063961601,0.07712454686156962
2015,434671,vsR,13.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.23076923076923078
2015,434778,vsL,1470.0,0.8340136054421768,0.09803772489454207,0.0,0.0,0.0,0.09803772489454207,0.11042516726372743
2015,434778,vsR,989.0,0.846309403437816,0.1297380219516405,0.0,0.0,0.0,0.1297380219516405,0.08549925023530551
2015,435044,vsR,14.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.10714285714285714
2015,435062,vsR,1801.0,0.9755691282620766,0.09853571254678331,0.0,0.0,0.0,0.09853571254678331,0.08689728796512104
2015,435063,vsR,1923.0,0.9256370254810192,0.0806190541847387,0.0,0.0,0.0,0.0806190541847387,0.12312890289455741
2015,435064,vsR,528.0,0.8257575757575758,0.09838995434390167,0.0,0.0,0.0,0.09838995434390167,0.11784371720451262
2015,435078,vsR,204.0,0.6666666666666666,0.11027952847805789,0.0,0.0,0.0,0.11027952847805789,0.08367135315664725
2015,435079,vsR,2345.0,0.9155650319829425,0.05996609575915268,0.0,0.0,0.0,0.05996609575915268,0.04002760906902125
2015,435221,vsR,29.0,0.13793103448275862,0.19827586206896552,0.0,0.0,0.0,0.19827586206896552,0.08620689655172414
2015,435263,vsL,1938.0,0.7801857585139319,0.07011540495517932,0.0,0.0,0.0,0.07011540495517932,0.05047060136193907
2015,435401,vsL,977.0,0.7993858751279427,0.07505714086824844,0.0,0.0,0.0,0.07505714086824844,0.09708080395833722
2015,435522,vsL,1839.0,0.8711256117455138,0.09810863265894883,0.0,0.0,0.0,0.09810863265894883,0.09733527563152095
2015,435522,vsR,348.0,0.6494252873563219,0.037964190981432354,0.0,0.0,0.0,0.037964190981432354,0.08377362439228564
2015,435559,vsR,1648.0,0.7779126213592233,0.06587070889534193,0.0,0.0,0.0,0.06587070889534193,0.0464747852488215
2015,435622,vsR,2233.0,0.9359605911330049,0.14715708473732494,0.0,0.0,0.0,0.14715708473732494,0.10754078337450593
2015,435623,vsR,37.0,0.05405405405405406,0.11711711711711711,0.0,0.0,0.0,0.11711711711711711,0.05405405405405406
2015,443558,vsR,2423.0,0.9517127527858027,0.12063706235842525,0.0,0.0,0.0,0.12063706235842525,0.15849433719519013
2015,444379,vsL,808.0,0.7215346534653465,0.10756900010837832,0.0,0.0,0.0,0.10756900010837832,0.07759242389432094
2015,444432,vsR,1929.0,0.931052358735096,0.1625231287348948,0.0,0.0,0.0,0.1625231287348948,0.1292985105862158
2015,444446,vsR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,444482,vsL,1779.0,0.8122540753232153,0.1258577190813334,0.0,0.0,0.0,0.1258577190813334,0.06858621453712781
2015,444836,vsL,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,444843,vsL,1668.0,0.8489208633093526,0.10366342121639739,0.0,0.0,0.0,0.10366342121639739,0.06790215693016052
2015,444857,vsL,9.0,0.1111111111111111,0.25925925925925924,0.0,0.0,0.0,0.25925925925925924,0.1111111111111111
2015,444876,vsR,2421.0,0.9417596034696406,0.1008427864955455,0.0,0.0,0.0,0.1008427864955455,0.07286089072322403
2015,445055,vsL,832.0,0.6899038461538461,0.07772944944029204,0.0,0.0,0.0,0.07772944944029204,0.04425021975573444
2015,445060,vsR,11.0,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.18181818181818182,0.09090909090909091
2015,445095,vsL,41.0,0.07317073170731707,0.0975609756097561,0.0,0.0,0.0,0.0975609756097561,0.07317073170731707
2015,445197,vsL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,445213,vsR,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,445590,vsL,52.0,0.11538461538461539,0.1456043956043956,0.0,0.0,0.0,0.1456043956043956,0.0673076923076923
2015,445926,vsR,14.0,0.35714285714285715,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142
2015,445988,vsR,1991.0,0.8086388749372175,0.059106259520624135,0.0,0.0,0.0,0.059106259520624135,0.031223540064856056
2015,446192,vsR,10.0,0.4,0.0,0.0,0.0,0.0,0.0,0.3
2015,446225,vsR,20.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05
2015,446263,vsL,2343.0,0.8937259923175416,0.11051685875096984,0.0,0.0,0.0,0.11051685875096984,0.08827427006844252
2015,446308,vsL,786.0,0.787531806615776,0.11721412317340764,0.0,0.0,0.0,0.11721412317340764,0.10373493484180504
2015,446308,vsR,283.0,0.4876325088339223,0.1085634982122199,0.0,0.0,0.0,0.1085634982122199,0.09081651823545399
2015,446321,vsR,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25
2015,446334,vsR,2342.0,0.9171648163962425,0.0978384797935385,0.0,0.0,0.0,0.0978384797935385,0.10645304817530403
2015,446359,vsR,669.0,0.6337817638266069,0.06251097818654845,0.0,0.0,0.0,0.06251097818654845,0.059845211363218444
2015,446372,vsR,18.0,0.3888888888888889,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.05555555555555553
2015,446381,vsR,113.0,0.0,0.048040455120101126,0.0,0.0,0.0,0.048040455120101126,0.0
2015,446386,vsR,1334.0,0.8245877061469266,0.07606747389099075,0.0,0.0,0.0,0.07606747389099075,0.1233199275175315
2015,446481,vsR,801.0,0.8726591760299626,0.17445537629803232,0.0,0.0,0.0,0.17445537629803232,0.14907522335986526
2015,446653,vsL,493.0,0.7991886409736308,0.10484149350759757,0.0,0.0,0.0,0.10484149350759757,0.14434856789807016
2015,446653,vsR,81.0,0.4567901234567901,0.17469135802469135,0.0,0.0,0.0,0.17469135802469135,0.11625514403292181
2015,448170,vsL,271.0,0.7306273062730627,0.12257410486192775,0.0,0.0,0.0,0.12257410486192775,0.11196040531833887
2015,448306,vsR,265.0,0.7962264150943397,0.1250092489826119,0.0,0.0,0.0,0.1250092489826119,0.18054548699436018
2015,448602,vsR,1663.0,0.9272399278412508,0.1273606005529931,0.0,0.0,0.0,0.1273606005529931,0.14930197696362954
2015,448605,vsR,529.0,0.8979206049149339,0.15246456342359171,0.0,0.0,0.0,0.15246456342359171,0.17264226518613857
2015,448614,vsR,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,448674,vsR,26.0,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.12820512820512817
2015,448801,vsL,2555.0,0.9444227005870841,0.13211289729937933,0.0,0.0,0.0,0.13211289729937933,0.16895593636233927
2015,448802,vsL,125.0,0.696,0.21259999999999998,0.0,0.0,0.0,0.21259999999999998,0.19259130434782606
2015,449107,vsR,1114.0,0.8186714542190305,0.07690255512398182,0.0,0.0,0.0,0.07690255512398182,0.04600773041486092
2015,449170,vsR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,449181,vsR,852.0,0.863849765258216,0.1235833955408367,0.0,0.0,0.0,0.1235833955408367,0.08178962156495834
2015,449786,vsL,308.0,0.7337662337662337,0.15475775679979367,0.0,0.0,0.0,0.15475775679979367,0.13704975791969679
2015,449786,vsR,130.0,0.5615384615384615,0.13927960927960925,0.0,0.0,0.0,0.13927960927960925,0.13294871794871793
2015,450172,vsR,30.0,0.06666666666666667,0.23333333333333334,0.0,0.0,0.0,0.23333333333333334,0.06666666666666667
2015,450203,vsR,122.0,0.5901639344262295,0.16345628415300545,0.0,0.0,0.0,0.16345628415300545,0.11899105092262609
2015,450308,vsR,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,450314,vsL,1580.0,0.6930379746835443,0.039788744619983496,0.0,0.0,0.0,0.039788744619983496,0.04020971275786905
2015,450314,vsR,708.0,0.6751412429378532,0.03746177590335904,0.0,0.0,0.0,0.03746177590335904,0.04335159228720323
2015,450317,vsR,248.0,0.6935483870967742,0.22072236152525523,0.0,0.0,0.0,0.22072236152525523,0.13759571521668296
2015,450351,vsL,22.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456,0.0
2015,450641,vsL,6.0,0.5,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.5
2015,450665,vsL,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,450729,vsL,124.0,0.7338709677419355,0.14005376344086018,0.0,0.0,0.0,0.14005376344086018,0.18602929717936728
2015,451089,vsL,823.0,0.8432563791008505,0.09057884696540497,0.0,0.0,0.0,0.09057884696540497,0.11144801753532867
2015,451109,vsR,139.0,0.539568345323741,0.12007536827680712,0.0,0.0,0.0,0.12007536827680712,0.1590937776094913
2015,451532,vsR,40.0,0.3,0.16,0.0,0.0,0.0,0.16,0.06000000000000001
2015,451584,vsR,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,451594,vsL,2252.0,0.9609236234458259,0.06691898269074019,0.0,0.0,0.0,0.06691898269074019,0.10173836850614727
2015,451594,vsR,539.0,0.7866419294990723,0.05352003586101735,0.0,0.0,0.0,0.05352003586101735,0.07314964829057634
2015,451596,vsR,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,451713,vsL,333.0,0.6846846846846847,0.13694647220469447,0.0,0.0,0.0,0.13694647220469447,0.14842864842864842
2015,452035,vsR,258.0,0.7015503875968992,0.12052977169256239,0.0,0.0,0.0,0.12052977169256239,0.1125597055829614
2015,452095,vsR,1338.0,0.8871449925261584,0.14566058207820076,0.0,0.0,0.0,0.14566058207820076,0.13018921548438944
2015,452104,vsL,1681.0,0.9036287923854849,0.09525574750903336,0.0,0.0,0.0,0.09525574750903336,0.0879622262154023
2015,452104,vsR,748.0,0.7914438502673797,0.08363930233513486,0.0,0.0,0.0,0.08363930233513486,0.062291189202953894
2015,452220,vsL,1532.0,0.8054830287206266,0.0580260941577369,0.0,0.0,0.0,0.0580260941577369,0.050906843071555026
2015,452234,vsL,1760.0,0.9005681818181818,0.10182710465172767,0.0,0.0,0.0,0.10182710465172767,0.11027691098488235
2015,452239,vsR,980.0,0.9418367346938775,0.13367657378770229,0.0,0.0,0.0,0.13367657378770229,0.16527286409501313
2015,452252,vsL,2049.0,0.8174719375305027,0.10250457651475138,0.0,0.0,0.0,0.10250457651475138,0.06049470577032189
2015,452254,vsR,791.0,0.706700379266751,0.13264968927552298,0.0,0.0,0.0,0.13264968927552298,0.0867151140678087
2015,452655,vsL,922.0,0.4490238611713666,0.044978428015304335,0.0,0.0,0.0,0.044978428015304335,0.02811448806354847
2015,452657,vsL,264.0,0.5492424242424242,0.12030464745981984,0.0,0.0,0.0,0.12030464745981984,0.13795001295001297
2015,452672,vsR,814.0,0.742014742014742,0.05386490290146414,0.0,0.0,0.0,0.05386490290146414,0.0559196335161184
