year,player_mlbam,pitches,zc,zcsw,chase,edge,heart,zone,weak_zone_edge,heart_chase_idx,player_id,pitch_type,edge_weight,heart_weight
2015,407781,1850,0.0,0.13494654601090744,0.249557564535958,0.16678201287455136,0.07919978797801026,0.3943208273533948,0.06576562130435763,0.019764906199556488,407781,ALL,0.16678201287455136,0.07919978797801026
2015,407793,220,0.0,0.18462962962962962,0.1552938808373591,0.18619495417214504,0.06256216772423254,0.4925143867070638,0.09170369366204387,0.00971552181949384,407793,ALL,0.18619495417214504,0.06256216772423254
2015,407812,1070,0.0,0.1352381558502262,0.08681689734589614,0.2233081673385802,0.03852496417957856,0.3785881686643147,0.08454183012049742,0.0033446178604327977,407812,ALL,0.2233081673385802,0.03852496417957856
2015,407822,156,0.0,0.1365237665947605,0.28591008771929827,0.19864158829676068,0.05261886102403344,0.5186912225705329,0.10303364828699926,0.015044263171070965,407822,ALL,0.19864158829676068,0.05261886102403344
2015,407862,80,0.0,0.017857142857142856,0.08333333333333333,0.41180301180301176,0.051912901912901904,0.559367792701126,0.23034934173992644,0.004326075159408492,407862,ALL,0.41180301180301176,0.051912901912901904
2015,407890,10,0.0,0.6666666666666666,0.4666666666666666,0.0,0.0,0.3,0.0,0.0,407890,ALL,0.0,0.0
2015,407893,1714,0.038461538461538464,0.10405507877786704,0.08986658678490501,0.1796767010584526,0.05262425124166254,0.40701479227146375,0.07031834149743074,0.004729161841199512,407893,ALL,0.1796767010584526,0.05262425124166254
2015,407908,3,,0.0,0.0,0.5,0.0,0.75,,0.0,407908,ALL,0.5,0.0
2015,408042,4,,0.0,0.0,0.16666666666666666,0.3333333333333333,0.5,,0.0,408042,ALL,0.16666666666666666,0.3333333333333333
2015,408045,2512,0.0,0.06132237335257404,0.1257568527286068,0.17175800210548905,0.040968994737402405,0.3689664513358476,0.06337294052539734,0.005152131837630581,408045,ALL,0.17175800210548905,0.040968994737402405
2015,408047,575,0.0,0.09954156954156952,0.08151009580682224,0.1587790016464885,0.05030925792456359,0.3451391689080185,0.05480085266831394,0.004100712433401309,408047,ALL,0.1587790016464885,0.05030925792456359
2015,408234,1821,0.0,0.05739234324146035,0.18129374408712193,0.18258405131262878,0.03477289599621647,0.3423022664417612,0.06249893458043166,0.0063041085079061756,408234,ALL,0.18258405131262878,0.03477289599621647
2015,408236,2401,0.0,0.12232286137263523,0.1407187229200135,0.1538344569030983,0.03918400285630568,0.3564072970563746,0.05482772297896861,0.005513922840833497,408236,ALL,0.1538344569030983,0.03918400285630568
2015,408241,135,0.0,0.1844924812030075,0.380276134122288,0.3016170836150552,0.09251485076789336,0.5716549550854825,0.17242090038697858,0.03518118979891487,408241,ALL,0.3016170836150552,0.09251485076789336
2015,408242,49,0.0,0.13333333333333333,0.21794871794871792,0.10388888888888889,0.12444444444444444,0.38055555555555554,0.03953549382716049,0.02712250712250712,408242,ALL,0.10388888888888889,0.12444444444444444
2015,408252,2018,0.0,0.08964704965933484,0.1643495995562327,0.1842612545997104,0.07119672611073344,0.3822426386890563,0.07043250816634931,0.011701153426013819,408252,ALL,0.1842612545997104,0.07119672611073344
2015,408299,1445,0.0,0.08837017294652932,0.1513954999497779,0.20219233485651006,0.05255120248282225,0.4514697112682534,0.09128371503832261,0.007956015572848885,408299,ALL,0.20219233485651006,0.05255120248282225
2015,408307,712,0.0,0.1082219817219817,0.14300423213681454,0.21786749326014748,0.0549228963426975,0.38340887961114867,0.08353233149456263,0.007854206618217317,408307,ALL,0.21786749326014748,0.0549228963426975
2015,408314,1683,0.0,0.09690486766237699,0.12288655065196293,0.2239819720287564,0.05858941725844312,0.47508855780232273,0.10641127206486206,0.007199851391598661,408314,ALL,0.2239819720287564,0.05858941725844312
2015,421685,173,0.0,0.22312566465792272,0.3165413533834586,0.1249875108760126,0.10918001858768409,0.4081871799641834,0.05101829959522229,0.03455999084617669,421685,ALL,0.1249875108760126,0.10918001858768409
2015,424325,699,0.0,0.2368598665251809,0.18471224917058252,0.22879376638157498,0.04275056829351528,0.4272744228375566,0.09775772447951821,0.007896553622815798,424325,ALL,0.22879376638157498,0.04275056829351528
2015,424825,475,0.0,0.14509379509379508,0.07079835754964753,0.22354834906439724,0.058476547481737785,0.46779813539150134,0.1045755008621735,0.004140043516881012,424825,ALL,0.22354834906439724,0.058476547481737785
2015,425386,13,,0.0,0.0,0.11458333333333333,0.0,0.7083333333333333,,0.0,425386,ALL,0.11458333333333333,0.0
2015,425496,92,0.0,0.15415584415584416,0.03333333333333333,0.20729166666666665,0.24288194444444444,0.6232638888888888,0.1291974103009259,0.008096064814814815,425496,ALL,0.20729166666666665,0.24288194444444444
2015,425509,2371,0.0,0.07719052486456406,0.12557905694874139,0.1875985063938533,0.07732229317667273,0.39762819097474944,0.07459445472695286,0.009710060658240663,425509,ALL,0.1875985063938533,0.07732229317667273
2015,425532,100,0.0,0.2676767676767677,0.3819444444444444,0.1655274550011392,0.07627022100706311,0.4619845067213489,0.07647111964754157,0.029130987190197716,425532,ALL,0.1655274550011392,0.07627022100706311
2015,425543,126,0.0,0.274393315018315,0.31385679271708683,0.24764222323358745,0.0913054670610991,0.5145820059164865,0.12743223198115777,0.02865684104933218,425543,ALL,0.24764222323358745,0.0913054670610991
2015,425549,779,0.0,0.06782898532619415,0.19285966300563584,0.2302868256389905,0.040242535428929055,0.41348027403269444,0.09521905977132912,0.007761161821315619,425549,ALL,0.2302868256389905,0.040242535428929055
2015,425557,284,0.0,0.09773027898027896,0.1823242178477254,0.20887894444428787,0.06862403861874199,0.41055401721101986,0.08575608975239982,0.012511824166714236,425557,ALL,0.20887894444428787,0.06862403861874199
2015,425560,1768,0.0,0.13395804009982135,0.17530399651289535,0.17244171953509932,0.049806445064367474,0.422178679682569,0.0728012174755201,0.00873126887188359,425560,ALL,0.17244171953509932,0.049806445064367474
2015,425567,1593,0.0,0.05308140102561675,0.18388374146345088,0.19983016030340398,0.049607548516966166,0.4232536432260089,0.08457884337485311,0.009122021626129403,425567,ALL,0.19983016030340398,0.049607548516966166
2015,425626,2,,,0.0,0.0,0.0,0.0,,0.0,425626,ALL,0.0,0.0
2015,425657,4,,0.0,0.0,0.25,0.25,0.75,,0.0,425657,ALL,0.25,0.25
2015,425664,712,0.0,0.07118661100803958,0.13402820708034693,0.18993619937707723,0.059249012055282504,0.4874441524560308,0.0925832897260791,0.007941038857051375,425664,ALL,0.18993619937707723,0.059249012055282504
2015,425766,1217,0.0,0.060288853351861314,0.08720637780386407,0.17583158582699765,0.04274636739810478,0.3628377225065156,0.06379833214617675,0.0037277558650619033,425766,ALL,0.17583158582699765,0.04274636739810478
2015,425772,357,0.0,0.12746181693550115,0.22695071010860485,0.2353195842449236,0.08255626262251987,0.4760443551975549,0.11202255974723135,0.01873620242609336,425772,ALL,0.2353195842449236,0.08255626262251987
2015,425783,2522,0.0,0.09649221456985879,0.07704011708951655,0.1503621474197023,0.03812233308485812,0.370171555879479,0.05565979005573079,0.0029369490045830205,425783,ALL,0.1503621474197023,0.03812233308485812
2015,425784,1097,0.0,0.1707321101916334,0.14485423082658083,0.19930597359772512,0.062471273751778585,0.3909376804985851,0.0779162150278069,0.009049228308070655,425784,ALL,0.19930597359772512,0.062471273751778585
2015,425794,28,0.0,0.16071428571428573,0.2,0.22649572649572652,0.05555555555555555,0.39529914529914534,0.08953356709766969,0.011111111111111112,425794,ALL,0.22649572649572652,0.05555555555555555
2015,425796,1106,0.0,0.07885858561748284,0.13670726636206582,0.16478432862491094,0.0645673912052473,0.43851345462669533,0.07226014521365033,0.008826831547799447,425796,ALL,0.16478432862491094,0.0645673912052473
2015,425834,814,0.0,0.10358681115074116,0.15425812798476674,0.23805605202882849,0.06359256954447175,0.4536986479263864,0.10800570893617298,0.009809670731671301,425834,ALL,0.23805605202882849,0.06359256954447175
2015,425835,1,,0.0,,1.0,0.0,1.0,,,425835,ALL,1.0,0.0
2015,425844,236,0.0,0.10102556173984745,0.15625833111170354,0.2552453102453102,0.04867676767676766,0.4861659451659452,0.12409157750458616,0.007606150481083829,425844,ALL,0.2552453102453102,0.04867676767676766
2015,425877,1747,0.0,0.06488028091170159,0.11007074447721663,0.22240279881868574,0.10005907054251464,0.46312153232244924,0.10299952498171114,0.011013576386312923,425877,ALL,0.22240279881868574,0.10005907054251464
2015,425900,758,0.0,0.06975535684483292,0.152751553194186,0.24522939295134744,0.06303363073501045,0.4825106688845819,0.11832579842311462,0.009628484998241626,425900,ALL,0.24522939295134744,0.06303363073501045
2015,425902,2401,0.0,0.07824614015460339,0.12549225836983394,0.19520366343142906,0.05220807956648391,0.3862426129527823,0.07539597302171064,0.006551709809950047,425902,ALL,0.19520366343142906,0.05220807956648391
2015,429400,7,,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,,0.0,429400,ALL,0.3333333333333333,0.0
2015,429664,2276,0.0,0.07423551676460996,0.10460351129375346,0.16422701173166265,0.051022521620414395,0.32709289682967074,0.053717489004989856,0.005337134916556797,429664,ALL,0.16422701173166265,0.051022521620414395
2015,429665,2514,0.0,0.1098344658156859,0.11486770982201296,0.17679589874910306,0.05231905220093991,0.4141272073249627,0.07321599181547292,0.0060097697063803135,429665,ALL,0.17679589874910306,0.05231905220093991
2015,429666,1616,0.0,0.16797219297991015,0.118167264285235,0.1938719570714953,0.10372063631537289,0.45595021538863156,0.08839596058456381,0.012256383843311411,429666,ALL,0.1938719570714953,0.10372063631537289
2015,429667,1750,0.0,0.15413948460208662,0.25953606657686296,0.17586145444873966,0.05024954702455357,0.4115144048683776,0.0723695217667604,0.013041569782021742,429667,ALL,0.17586145444873966,0.05024954702455357
2015,429711,800,0.0,0.09917930175037631,0.16545654349182895,0.17750584131110012,0.06732928946269665,0.434559930922124,0.07713692613842517,0.011140071510258608,429711,ALL,0.17750584131110012,0.06732928946269665
2015,429713,1024,0.0,0.06399807059960463,0.13850834082231542,0.2156020445176649,0.055611486257281205,0.4117767988080514,0.08877991970795504,0.007702654692159015,429713,ALL,0.2156020445176649,0.055611486257281205
2015,429717,200,0.0,0.09294871794871795,0.19242424242424244,0.24334572336408322,0.09257286980665193,0.5493471169113764,0.13368127154277248,0.017813264341583025,429717,ALL,0.24334572336408322,0.09257286980665193
2015,429719,2,,0.0,0.0,0.5,0.0,0.5,,0.0,429719,ALL,0.5,0.0
2015,429780,27,0.0,0.5416666666666666,0.041666666666666664,0.21666666666666667,0.025,0.26666666666666666,0.05777777777777778,0.0010416666666666667,429780,ALL,0.21666666666666667,0.025
2015,429781,22,,0.0,0.0,0.18095238095238095,0.1619047619047619,0.6047619047619047,,0.0,429781,ALL,0.18095238095238095,0.1619047619047619
2015,430001,365,0.0,0.2223286348117817,0.07555448937027884,0.258563088977971,0.12190128836680561,0.5195681014287185,0.13434113323982919,0.00921018959613311,430001,ALL,0.258563088977971,0.12190128836680561
2015,430203,1123,0.0,0.023300158158501488,0.07349120853146185,0.23845288124633576,0.059741602711643936,0.4767992200472418,0.11369414779627046,0.004390482582885171,430203,ALL,0.23845288124633576,0.059741602711643936
2015,430321,581,0.0,0.1312584454442417,0.1741861166040566,0.20843391255025712,0.07428882944565916,0.4859690632299067,0.10129243322739274,0.012940082708200462,430321,ALL,0.20843391255025712,0.07428882944565916
2015,430404,978,0.0,0.21104504129806495,0.11774193406409841,0.20496526906303503,0.07405041786261851,0.5145487180896826,0.10546461644929156,0.008718839417399364,430404,ALL,0.20496526906303503,0.07405041786261851
2015,430580,15,0.0,0.3333333333333333,0.08333333333333333,0.34722222222222227,0.16666666666666666,0.625,0.21701388888888892,0.013888888888888888,430580,ALL,0.34722222222222227,0.16666666666666666
2015,430599,10,,0.0,0.3333333333333333,0.125,0.08333333333333333,0.5833333333333334,,0.027777777777777776,430599,ALL,0.125,0.08333333333333333
2015,430605,763,0.0,0.14756074750965847,0.08173623068581051,0.224085424890632,0.07865861692383568,0.45047214038068417,0.10094424097859803,0.006429258858313432,430605,ALL,0.224085424890632,0.07865861692383568
2015,430611,176,0.0,0.33996498599439773,0.24153240243465804,0.23242879037471068,0.0380052848269167,0.4677089197962063,0.10870901847569481,0.009179507749458648,430611,ALL,0.23242879037471068,0.0380052848269167
2015,430613,5,,0.0,0.0,0.75,0.0,0.75,,0.0,430613,ALL,0.75,0.0
2015,430637,1259,0.0,0.04806577958149862,0.1546728341206047,0.24065075724484195,0.03730369962692661,0.45251336407938075,0.10889768372911383,0.0057698689444804835,430637,ALL,0.24065075724484195,0.03730369962692661
2015,430652,784,0.0,0.06258868263995972,0.0663389833760204,0.20873783463940823,0.04772488611025478,0.4468477928460775,0.09327404069208907,0.0031660204262906584,430652,ALL,0.20873783463940823,0.04772488611025478
2015,430661,12,0.0,0.5625,0.0,0.35714285714285715,0.14285714285714285,0.5238095238095238,0.1870748299319728,0.0,430661,ALL,0.35714285714285715,0.14285714285714285
2015,430681,100,0.0,0.07777777777777777,0.020053475935828874,0.24157070235501607,0.06738250855897913,0.4999740636995539,0.12077908572719277,0.0013512535138832712,430681,ALL,0.24157070235501607,0.06738250855897913
2015,430832,2726,0.0,0.09086501401238786,0.09953649674312887,0.1794248212275495,0.05267125675187101,0.38495920900621455,0.06907123725583891,0.005242712376139113,430832,ALL,0.1794248212275495,0.05267125675187101
2015,430897,985,0.0,0.14981432469132697,0.07627124822048505,0.2119561925322246,0.060276606345272474,0.4445573644887969,0.09422668633920579,0.004597372004448741,430897,ALL,0.2119561925322246,0.060276606345272474
2015,430910,1215,0.0,0.060914620212318284,0.08835282781267363,0.20954026810969587,0.03648352478850138,0.4688147405610177,0.09823556643093316,0.0032234225836378725,430910,ALL,0.20954026810969587,0.03648352478850138
2015,430911,3,,0.0,0.0,0.75,0.0,0.75,,0.0,430911,ALL,0.75,0.0
2015,430912,62,0.0,0.3230769230769231,0.31222222222222223,0.24573863636363635,0.0946969696969697,0.5897253787878788,0.14491831041236225,0.029566498316498317,430912,ALL,0.24573863636363635,0.0946969696969697
2015,430935,109,0.0,0.2460563172637476,0.38235294117647056,0.22210825881571153,0.042266780309049484,0.4635959146526444,0.10296848139757606,0.016160827765224803,430935,ALL,0.22210825881571153,0.042266780309049484
2015,430945,1863,0.0,0.13768121419444965,0.164427077355375,0.1439924543347736,0.03837750155598045,0.3618651887571988,0.05210585666746517,0.006310300417051222,430945,ALL,0.1439924543347736,0.03837750155598045
2015,430947,2011,0.0,0.06933120904878287,0.08034836040626879,0.1699712462097431,0.04775404730825986,0.3824599019352836,0.06500718615719629,0.0038369594039820735,430947,ALL,0.1699712462097431,0.04775404730825986
2015,430948,969,0.0,0.026707917512674144,0.05829077532032899,0.14682978983054276,0.06253696080866282,0.3449487605986503,0.050648754021006034,0.003645327931713984,430948,ALL,0.14682978983054276,0.06253696080866282
2015,431094,1214,0.0,0.0819366258420425,0.1007047113321026,0.22655869403096815,0.06772563953970209,0.44168034665533545,0.10006652251737809,0.006820290979627733,431094,ALL,0.22655869403096815,0.06772563953970209
2015,431145,2057,0.0,0.09783801040911846,0.10503012763856498,0.21722300381094806,0.07485759253720652,0.4490835226430923,0.09755127175053442,0.00786230249889849,431145,ALL,0.21722300381094806,0.07485759253720652
2015,431148,12,,0.0,0.5,0.25,0.0,0.4791666666666667,,0.0,431148,ALL,0.25,0.0
2015,431151,903,0.0,0.0844194046818926,0.12490658427151567,0.19826619868735357,0.05089818651501814,0.4310460139972985,0.08546185465458017,0.0063575186232054355,431151,ALL,0.19826619868735357,0.05089818651501814
2015,431171,929,0.0,0.10234783525901946,0.19541969032860784,0.23109634809634808,0.0628067858067858,0.45008268583268585,0.10401246503732964,0.012273682632897282,431171,ALL,0.23109634809634808,0.0628067858067858
2015,432934,13,0.0,0.2,0.25,0.43809523809523804,0.0,0.6380952380952382,0.27954648526077097,0.0,432934,ALL,0.43809523809523804,0.0
2015,433217,921,0.0,0.1163879052009304,0.10768750514718255,0.20370153180006745,0.037980536405708025,0.41163697334984073,0.0838510820169061,0.0040900292096824374,433217,ALL,0.20370153180006745,0.037980536405708025
2015,433584,9,0.0,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.25,0.020833333333333332,0.0,433584,ALL,0.08333333333333333,0.0
2015,433587,10,,0.0,0.0,0.3333333333333333,0.29166666666666663,0.9166666666666666,,0.0,433587,ALL,0.3333333333333333,0.29166666666666663
2015,433589,22,0.0,0.25,0.0,0.36904761904761907,0.06547619047619048,0.6845238095238094,0.25262188208616776,0.0,433589,ALL,0.36904761904761907,0.06547619047619048
2015,434158,2990,0.0,0.13708319950685519,0.07138182311615325,0.20031955252304562,0.050862095393882006,0.39178932864445415,0.07848306299736152,0.0036306290967229983,434158,ALL,0.20031955252304562,0.050862095393882006
2015,434538,204,0.0,0.1732919254658385,0.22719976136125203,0.18541003675856035,0.03779245438743229,0.4225705221694527,0.07834881604852226,0.008586436618080619,434538,ALL,0.18541003675856035,0.03779245438743229
2015,434540,562,0.0,0.05765958365464943,0.1258230603818839,0.18767153508448917,0.05767855523458348,0.38304041574310205,0.0718857828219089,0.0072572923380208225,434540,ALL,0.18767153508448917,0.05767855523458348
2015,434563,1193,0.0,0.030233840073948873,0.07482861275481982,0.21373080032683703,0.08235873015176631,0.46161554462576837,0.09866145979617423,0.0061627895255052245,434563,ALL,0.21373080032683703,0.08235873015176631
2015,434567,772,0.0,0.1571986465641638,0.11849258112339041,0.1570550280475079,0.05311669410160273,0.3710611211525353,0.05827701478995116,0.006293934184840475,434567,ALL,0.1570550280475079,0.05311669410160273
2015,434604,948,0.0,0.11917512694058138,0.25103709113939815,0.23358301013841837,0.03817518501956463,0.45633125548884673,0.10659122827732846,0.009583387401019832,434604,ALL,0.23358301013841837,0.03817518501956463
2015,434622,22,0.0,0.16666666666666666,0.35714285714285715,0.041666666666666664,0.14027777777777778,0.3458333333333333,0.014409722222222221,0.05009920634920635,434622,ALL,0.041666666666666664,0.14027777777777778
2015,434628,218,0.0,0.141991184544376,0.31779448621553885,0.33630721519376977,0.11633683387885069,0.5783104267347964,0.1944899691327,0.03697120435047185,434628,ALL,0.33630721519376977,0.11633683387885069
2015,434636,1964,0.0,0.04912507370108581,0.0942702725824907,0.20670924246015,0.07464209110390978,0.45657108143649894,0.09437746237295014,0.007036530274492679,434636,ALL,0.20670924246015,0.07464209110390978
2015,434643,5,,0.0,0.0,0.1111111111111111,0.2222222222222222,0.6666666666666666,,0.0,434643,ALL,0.1111111111111111,0.2222222222222222
2015,434658,1269,0.0,0.09042930978080446,0.12701339432988173,0.1491480828689231,0.04440265391689336,0.39772111997414666,0.059319342560624926,0.005639731791239644,434658,ALL,0.1491480828689231,0.04440265391689336
2015,434670,1455,0.0,0.07857254048898592,0.10900891689643619,0.19081590402310622,0.11080797710685926,0.45756107125745205,0.08730992945777163,0.012079057567903825,434670,ALL,0.19081590402310622,0.11080797710685926
2015,434671,13,0.0,0.2,0.0,0.3333333333333333,0.13333333333333333,0.8666666666666666,0.28888888888888886,0.0,434671,ALL,0.3333333333333333,0.13333333333333333
2015,434778,2459,0.0,0.0980219797213287,0.15589171178002825,0.19215747166169192,0.053387821012843145,0.37682116922154163,0.072409003146214,0.00832271880589788,434778,ALL,0.19215747166169192,0.053387821012843145
2015,435044,14,0.0,0.05,0.0,0.2857142857142857,0.21428571428571427,0.5952380952380951,0.17006802721088432,0.0,435044,ALL,0.2857142857142857,0.21428571428571427
2015,435062,1801,0.0,0.12376601840609018,0.11145805422028782,0.250690158230406,0.05575463300739664,0.5342550764339427,0.13393248964662274,0.006214302908770663,435062,ALL,0.250690158230406,0.05575463300739664
2015,435063,1923,0.0,0.14342453138199338,0.10140572906527594,0.1769305765296803,0.10439002126465509,0.45990386386435506,0.08137105578174794,0.010585746213482008,435063,ALL,0.1769305765296803,0.10439002126465509
2015,435064,528,0.0,0.12400324675324675,0.14912787051625526,0.1891744798148713,0.06187455564105934,0.4387138659397759,0.08299346737672829,0.009227220721890729,435064,ALL,0.1891744798148713,0.06187455564105934
2015,435078,204,0.0,0.0995249542124542,0.11181972789115646,0.20323868214848098,0.03168347983403142,0.3836110461029345,0.0779646034675606,0.0035428380936863364,435078,ALL,0.20323868214848098,0.03168347983403142
2015,435079,2345,0.0,0.07554915271308961,0.08305407267637478,0.2213268887164821,0.047366375253490564,0.4115829082293413,0.09109436452728148,0.003933970372719846,435079,ALL,0.2213268887164821,0.047366375253490564
2015,435221,29,0.0,0.25,0.32142857142857145,0.24242424242424243,0.0875,0.4049242424242424,0.09816345270890725,0.028125,435221,ALL,0.24242424242424243,0.0875
2015,435263,1938,0.0,0.06266831016068383,0.0984950428800768,0.19432969894561852,0.04040955221837978,0.4408558156470688,0.08567137793311999,0.003980140578514019,435263,ALL,0.19432969894561852,0.04040955221837978
2015,435401,977,0.0,0.11692054538520759,0.13091150806333277,0.15849364948382977,0.063967993081223,0.3449788198458818,0.05467695215199845,0.00837414644204774,435401,ALL,0.15849364948382977,0.063967993081223
2015,435522,2187,0.0,0.09143757561729762,0.09463890739442604,0.15293957709402606,0.030031768815309896,0.37793843881133254,0.05780174499938164,0.0028421737878029252,435522,ALL,0.15293957709402606,0.030031768815309896
2015,435559,1648,0.0,0.05297127855990781,0.10275523572367416,0.21550681637455318,0.0854962743840932,0.4427325620412174,0.09541188495085212,0.008785189827833422,435559,ALL,0.21550681637455318,0.0854962743840932
2015,435622,2233,0.0,0.11708788632956897,0.18261266430174017,0.1917210936798673,0.05914148473570946,0.42493057109285054,0.08146815382793192,0.010799984098348602,435622,ALL,0.1917210936798673,0.05914148473570946
2015,435623,37,0.0,0.14285714285714285,0.24074074074074073,0.09977272727272726,0.1590909090909091,0.40621212121212125,0.040528891184573,0.0382996632996633,435623,ALL,0.09977272727272726,0.1590909090909091
2015,443558,2423,0.0,0.23794995829306853,0.17344050730098468,0.16007138959142617,0.049445811391864984,0.3683745492781692,0.05896622599307184,0.00857590661171387,443558,ALL,0.16007138959142617,0.049445811391864984
2015,444379,808,0.0,0.0640199885365415,0.16617699511575734,0.21967318897471236,0.08632896078444456,0.4419222020283959,0.09707845939830483,0.014345887294625052,444379,ALL,0.21967318897471236,0.08632896078444456
2015,444432,1929,0.0,0.17099643200652911,0.15228045681635374,0.19235463317237206,0.03860153110178237,0.36772983991028296,0.07073453846247758,0.005878258789990106,444432,ALL,0.19235463317237206,0.03860153110178237
