player_id,player_name,team,pos
608701,"Shuster, Jared",,
608703,"Freeland, Kyle",,
608841,"Cortes, Nestor",,
609274,"Barria, Jaime",,
609280,"Sanchez, Aaron",,
613546,"Navarro, Edgar",,
613564,"Keller, Mitch",,
614173,"Cole, Gerrit",,
614177,"Márquez, Germán",,
620439,"Zabala, Aneurys",,
620442,"Jackson, Jay",,
620443,"Bush, Matt",,
621002,"Schmidt, Clarke",,
621005,"Ashcraft, Graham",,
621008,"Brigham, Jeff",,
621011,"Rogers, Josh",,
621020,"Woodruff, Brandon",,
621028,"Freeland, Kyle",,
621035,"Detmers, Reid",,
621043,"Greinke, Zack",,
621311,"Márquez, Germán",,
621433,"Webb, Logan",,
621439,"Kikuchi, Yusei",,
621450,"Ragans, Cole",,
621453,"Seabold, Connor",,
621458,"Woodruff, Brandon",,
621466,"Kelly, Kevin",,
621493,"Syndergaard, Noah",,
621512,"Luzardo, Jesús",,
621529,"Cisnero, José",,
621532,"Berríos, José",,
621545,"Overton, Connor",,
621550,"Burnes, Corbin",,
621563,"Matz, Steven",,
621566,"Corbin, Patrick",,
622046,"Bigge, Hunter",,
622100,"Lodolo, Nick",,
622110,"Pérez, Martín",,
622168,"Quantrill, Cal",,
622534,"Kluber, Corey",,
622569,"Rogers, Taylor",,
622682,"McKenzie, Triston",,
622700,"Verlander, Justin",,
622761,"Sale, Chris",,
623168,"Skirrow, Noah",,
623205,"Hendrix, Ryan",,
623507,"Mahle, Tyler",,
623520,"Plesac, Zach",,
623912,"Rodriguez, Eduardo",,
623993,"Sale, Chris",,
624413,"Alcantara, Sandy",,
624414,"Gibson, Kyle",,
624415,"Falter, Bailey",,
624417,"Koch, Matt",,
624424,"Kaprielian, James",,
624428,"Kluber, Corey",,
624431,"Webb, Logan",,
624503,"Fleming, Josh",,
624512,"Gibson, Kyle",,
624513,"Brooks, Aaron",,
624585,"Megill, Tylor",,
624641,"Manoah, Alek",,
628451,"Liberatore, Matthew",,
630105,"Márquez, Germán",,
640449,"Martinez, Nick",,
640457,"Germán, Domingo",,
640458,"Megill, Tylor",,
640459,"Fujinami, Shintaro",,
640460,"Brasier, Ryan",,
640461,"Burnes, Corbin",,
640492,"Freeland, Kyle",,
640902,"Aleman, Franco",,
641313,"Javier, Cristian",,
641323,"Raeth, Stefan",,
641343,"Nola, Aaron",,
641355,"Woodruff, Brandon",,
641385,"Ferguson, Tyler",,
641432,"Maeda, Kenta",,
641468,"Thielbar, Caleb",,
641470,"Gallen, Zac",,
641487,"Karinchak, James",,
641505,"Cleavinger, Garrett",,
641511,"Hall, DL",,
641512,"Kaprielian, James",,
641521,"Barger, Alec",,
641525,"deGrom, Jacob",,
641531,"Henry, Tommy",,
641552,"Barber, Albertus",,
641553,"Steele, Justin",,
641569,"Houser, Adrian",,
641584,"Keller, Mitch",,
641598,"Martinez, Nick",,
641645,"Patiño, Luis",,
641658,"Carrasco, Carlos",,
641680,"Lyles, Jordan",,
641684,"Krehbiel, Joey",,
641779,"Verlander, Justin",,
641786,"Urías, Julio",,
641796,"Valdez, Framber",,
641820,"Burnes, Corbin",,
641856,"Manning, Matt",,
641857,"Wacha, Michael",,
641924,"Bush, Matt",,
641933,"Rogers, Trevor",,
641938,"Winckowski, Josh",,
641945,"Scott, Tayler",,
642002,"Adcock, Ty",,
642020,"Mears, Nick",,
642021,"Brigham, Jeff",,
642082,"Bristo, Braden",,
642086,"Alcantara, Sandy",,
642133,"Stroman, Marcus",,
642134,"Biddle, Jesse",,
642136,"Webb, Logan",,
642137,"Castillo, Luis",,
642165,"Detmers, Reid",,
642180,"Rogers, Taylor",,
642197,"Adams, Mike",,
642201,"Springs, Jeffrey",,
642215,"Turnbull, Spencer",,
642221,"Plesac, Zach",,
642336,"Scherzer, Max",,
642350,"Schmidt, Clarke",,
642423,"Manning, Matt",,
642451,"Abad, Fernando",,
642456,"Sborz, Josh",,
642708,"Castillo, Luis",,
642715,"Steele, Justin",,
642727,"Martin, Davis",,
642731,"Kaprielian, James",,
642851,"Steckenrider, Drew",,
