year,pitcher,pitch_type,Pitches,whiffs,swings,cs,velo,spin,ext,pfx_x,pfx_z,whiff_rate,csw_rate,h_mov_in,v_mov_in
2015,276514,CU,18,2,8,3,79.40555555555555,1657.5,6.105882352941176,0.7061111111111111,-0.39944444444444444,0.25,0.2777777777777778,8.473333333333333,-4.793333333333333
2015,276514,FC,15,1,6,2,88.17333333333333,2053.8,6.4399999999999995,-0.037333333333333336,0.9186666666666667,0.16666666666666666,0.2,-0.44800000000000006,11.024000000000001
2015,276514,FF,89,9,52,11,91.28876404494382,2250.2386363636365,6.368181818181818,-0.9570786516853933,1.38561797752809,0.17307692307692307,0.2247191011235955,-11.48494382022472,16.627415730337077
2015,276514,FS,16,1,5,3,83.3,1284.1875,5.98125,-1.066875,0.651875,0.2,0.25,-12.8025,7.8225
2015,276542,CH,61,13,34,3,83.90491803278688,1376.0185185185185,5.940740740740741,-0.9570491803278689,0.18213114754098358,0.38235294117647056,0.26229508196721313,-11.484590163934428,2.185573770491803
2015,276542,FF,61,10,32,7,94.11967213114754,2264.653846153846,6.121153846153846,-0.8154098360655738,1.3339344262295083,0.3125,0.2786885245901639,-9.784918032786885,16.0072131147541
2015,276542,SI,16,0,5,2,94.74375,2338.5333333333333,5.966666666666667,-1.17875,1.0425,0.0,0.125,-14.145,12.51
2015,276542,SL,27,5,14,5,86.73333333333333,2273.6666666666665,6.043478260869565,0.2759259259259259,0.36851851851851847,0.35714285714285715,0.37037037037037035,3.311111111111111,4.422222222222222
2015,279571,CH,4,0,0,0,84.675,1480.25,6.475,-0.9550000000000001,0.7075,,0.0,-11.46,8.49
2015,279571,CU,11,0,4,2,73.87272727272727,2303.4444444444443,6.188888888888888,1.0772727272727272,-0.9318181818181818,0.0,0.18181818181818182,12.927272727272726,-11.181818181818182
2015,279571,FF,68,3,34,15,90.66911764705883,2007.7666666666667,6.878333333333333,-0.605735294117647,1.394264705882353,0.08823529411764706,0.2647058823529412,-7.2688235294117645,16.731176470588235
2015,279571,SI,28,0,6,9,89.85000000000001,1893.5714285714287,6.964285714285714,-1.0728571428571427,1.0817857142857144,0.0,0.32142857142857145,-12.874285714285712,12.981428571428573
2015,279571,SL,36,6,18,6,84.64166666666667,1790.4193548387098,6.8375,0.21138888888888888,0.4536111111111111,0.3333333333333333,0.3333333333333333,2.5366666666666666,5.443333333333333
2015,279824,CH,84,11,53,2,78.67023809523809,1614.1084337349398,6.280722891566264,1.2408333333333335,0.7114285714285714,0.20754716981132076,0.15476190476190477,14.89,8.537142857142857
2015,279824,CU,27,0,14,4,71.64814814814815,2172.4444444444443,5.648148148148148,-0.5748148148148148,-0.5662962962962963,0.0,0.14814814814814814,-6.897777777777778,-6.795555555555556
2015,279824,FC,104,2,51,12,79.55288461538461,1943.0795454545455,5.87,-0.19230769230769232,0.5135576923076923,0.0392156862745098,0.1346153846153846,-2.307692307692308,6.162692307692308
2015,279824,FF,80,2,36,19,84.04625,2093.397435897436,6.211538461538462,0.296125,1.189375,0.05555555555555555,0.2625,3.5535000000000005,14.2725
2015,279824,IN,1,0,0,0,73.4,1884.0,5.2,0.35,1.28,,0.0,4.199999999999999,15.36
2015,279824,SI,100,3,47,19,83.32700000000001,2027.5959595959596,6.318181818181818,1.1942,0.8644,0.06382978723404255,0.22,14.3304,10.3728
2015,282332,CH,97,16,60,7,83.8257731958763,1986.618556701031,7.251546391752577,0.9389690721649484,0.9349484536082474,0.26666666666666666,0.23711340206185566,11.26762886597938,11.21938144329897
2015,282332,FF,128,5,59,30,89.93671875,2097.777777777778,6.899212598425197,0.62578125,1.320703125,0.0847457627118644,0.2734375,7.5093749999999995,15.848437500000001
2015,282332,IN,4,0,0,0,73.875,1761.0,5.6,0.9025,1.5875,,0.0,10.83,19.049999999999997
2015,282332,SI,113,6,54,28,88.9716814159292,2035.858407079646,7.05221238938053,1.4443362831858408,0.8587610619469027,0.1111111111111111,0.3008849557522124,17.33203539823009,10.305132743362833
2015,282332,SL,103,12,48,17,78.39029126213592,1810.372340425532,6.512745098039216,-0.9627184466019417,0.013689320388349512,0.25,0.2815533980582524,-11.5526213592233,0.16427184466019415
2015,285064,CH,32,1,13,6,82.690625,1760.1,6.4766666666666675,-1.106875,0.8375,0.07692307692307693,0.21875,-13.2825,10.05
2015,285064,CU,64,5,31,10,75.840625,1936.3333333333333,5.7901639344262295,0.46953125,-0.6409375,0.16129032258064516,0.234375,5.634375,-7.69125
2015,285064,FF,134,7,54,34,90.43955223880597,2091.435483870968,6.624193548387097,-0.7171641791044776,1.3129104477611941,0.12962962962962962,0.30597014925373134,-8.605970149253732,15.75492537313433
2015,285064,SI,53,2,27,9,90.42264150943396,2028.1224489795918,6.589795918367346,-1.1224528301886794,0.8813207547169811,0.07407407407407407,0.20754716981132076,-13.469433962264151,10.575849056603774
2015,285064,SL,53,1,16,13,87.68867924528301,2034.9148936170213,6.472340425531915,0.05377358490566038,1.1945283018867925,0.0625,0.2641509433962264,0.6452830188679246,14.33433962264151
2015,285079,EP,8,0,6,0,64.7375,574.0,5.271428571428571,0.09125000000000003,0.15875,0.0,0.0,1.0950000000000002,1.905
2015,285079,FF,39,1,18,15,81.66923076923077,1735.8157894736842,5.561538461538461,-1.186923076923077,0.7038461538461538,0.05555555555555555,0.41025641025641024,-14.243076923076924,8.446153846153845
2015,285079,KN,401,35,177,70,75.38478802992519,1487.5714285714287,5.467341772151898,0.060399002493765584,0.30296758104738153,0.1977401129943503,0.26184538653366585,0.724788029925187,3.6356109725685783
2015,329092,SI,29,1,13,6,83.60344827586206,1854.7586206896551,5.341379310344828,1.0506896551724139,-0.48,0.07692307692307693,0.2413793103448276,12.608275862068966,-5.76
2015,329092,SL,15,5,7,3,74.05333333333333,1716.642857142857,4.928571428571429,-1.0906666666666667,0.466,0.7142857142857143,0.5333333333333333,-13.088000000000001,5.5920000000000005
2015,346793,CH,4,0,2,0,86.60000000000001,1406.5,5.2,1.45,0.29500000000000004,0.0,0.0,17.4,3.5400000000000005
2015,346793,CU,15,4,8,0,74.59333333333333,2514.5714285714284,5.057142857142857,-0.966,-1.3466666666666667,0.5,0.26666666666666666,-11.591999999999999,-16.16
2015,346793,IN,4,0,0,0,79.875,1873.3333333333333,4.733333333333333,1.1275,1.1425,,0.0,13.53,13.71
2015,346793,SI,55,0,28,10,90.49090909090908,2056.2380952380954,5.867441860465116,1.530181818181818,0.8174545454545454,0.0,0.18181818181818182,18.362181818181817,9.809454545454546
2015,346797,CH,2,0,2,0,88.1,1951.5,6.6,-1.045,1.265,0.0,0.0,-12.54,15.18
2015,346797,CU,3,1,1,0,81.33333333333333,1727.3333333333333,5.8999999999999995,0.5399999999999999,-0.44333333333333336,1.0,0.3333333333333333,6.479999999999999,-5.32
2015,346797,FC,2,0,0,0,88.69999999999999,2272.5,6.45,0.22,1.685,,0.0,2.64,20.22
2015,346797,FF,29,1,14,3,90.18275862068967,2313.448275862069,6.603448275862069,0.037586206896551726,1.7848275862068965,0.07142857142857142,0.13793103448275862,0.4510344827586207,21.41793103448276
2015,346797,SI,13,0,3,2,89.70769230769231,2259.846153846154,6.476923076923077,-0.6107692307692308,1.6784615384615384,0.0,0.15384615384615385,-7.3292307692307705,20.14153846153846
2015,346797,SL,33,2,12,3,85.36363636363636,1985.2903225806451,6.340625,0.31727272727272726,0.9378787878787879,0.16666666666666666,0.15151515151515152,3.807272727272727,11.254545454545454
2015,346798,CH,71,12,45,8,79.54647887323944,1526.7833333333333,5.412698412698413,-1.0008450704225353,0.8516901408450704,0.26666666666666666,0.28169014084507044,-12.010140845070424,10.220281690140846
2015,346798,CU,40,1,13,12,74.94,2056.787878787879,4.926470588235294,0.7877500000000001,-1.12625,0.07692307692307693,0.325,9.453000000000001,-13.515
2015,346798,FF,5,0,1,0,90.34,2259.0,5.4,-0.39,1.634,0.0,0.0,-4.68,19.607999999999997
2015,346798,SI,181,6,77,39,89.54143646408839,2125.4233128834358,5.6078787878787875,-0.9259116022099447,1.3303867403314917,0.07792207792207792,0.24861878453038674,-11.110939226519337,15.9646408839779
2015,346798,SL,115,16,58,17,83.86,2169.387755102041,5.325688073394495,0.6229565217391304,0.3933913043478261,0.27586206896551724,0.28695652173913044,7.475478260869565,4.720695652173913
2015,407793,CH,19,2,10,3,84.61578947368422,2013.842105263158,6.257894736842106,-1.5257894736842104,0.6557894736842105,0.2,0.2631578947368421,-18.309473684210523,7.869473684210526
2015,407793,CU,41,4,17,15,78.23414634146341,2119.027777777778,5.441463414634146,0.6192682926829268,-0.5117073170731707,0.23529411764705882,0.4634146341463415,7.431219512195122,-6.140487804878049
2015,407793,FC,79,17,42,5,83.81518987341772,1808.888888888889,5.811538461538461,0.3634177215189874,0.11518987341772151,0.40476190476190477,0.27848101265822783,4.361012658227849,1.382278481012658
2015,407793,FF,72,5,36,12,91.29444444444444,2273.9014084507044,6.418309859154929,-0.49444444444444446,1.29875,0.1388888888888889,0.2361111111111111,-5.933333333333334,15.585
2015,407793,SI,116,7,65,21,91.17155172413793,2227.7894736842104,6.360869565217391,-1.317844827586207,0.7260344827586207,0.1076923076923077,0.2413793103448276,-15.814137931034484,8.712413793103448
2015,407819,FC,9,3,5,0,88.17777777777778,1293.857142857143,5.8625,1.2188888888888887,0.6722222222222222,0.6,0.3333333333333333,14.626666666666665,8.066666666666666
2015,407819,FF,36,0,14,10,94.24166666666666,2164.1470588235293,6.085294117647059,0.8288888888888889,1.4625,0.0,0.2777777777777778,9.946666666666667,17.549999999999997
2015,407819,SI,27,1,14,2,94.5037037037037,2140.181818181818,6.159090909090909,1.3133333333333335,1.2151851851851854,0.07142857142857142,0.1111111111111111,15.760000000000002,14.582222222222224
2015,407819,SL,11,1,5,2,84.10000000000001,1779.75,6.11,-0.24909090909090906,0.07454545454545455,0.2,0.2727272727272727,-2.989090909090909,0.8945454545454546
2015,407822,CU,1,0,0,0,71.8,1531.0,5.9,-0.66,-0.54,,0.0,-7.92,-6.48
2015,407822,FC,49,10,29,2,88.06122448979592,1809.111111111111,5.787179487179487,0.04081632653061224,0.32959183673469383,0.3448275862068966,0.24489795918367346,0.4897959183673469,3.955102040816326
2015,407822,FF,48,3,23,8,94.75,1823.4883720930231,5.930232558139535,0.6749999999999999,0.8658333333333333,0.13043478260869565,0.22916666666666666,8.1,10.39
2015,407822,FS,35,6,20,3,84.4,1457.3548387096773,5.8375,0.6628571428571428,0.08457142857142858,0.3,0.2571428571428571,7.954285714285714,1.014857142857143
2015,407845,CH,46,6,20,14,82.90869565217392,1963.6944444444443,5.852777777777778,-1.368695652173913,0.325,0.3,0.43478260869565216,-16.424347826086958,3.9000000000000004
2015,407845,FF,16,6,10,1,95.1875,2151.3125,5.98125,-0.485625,1.528125,0.6,0.4375,-5.8275,18.3375
2015,407845,IN,3,0,0,0,71.2,1697.6666666666667,4.866666666666667,-1.01,1.0166666666666666,,0.0,-12.120000000000001,12.2
2015,407845,SI,95,3,30,24,95.34842105263158,2066.787878787879,6.010294117647058,-0.9778947368421054,0.8178947368421053,0.1,0.28421052631578947,-11.734736842105264,9.814736842105264
2015,407890,CH,23,1,9,5,83.76521739130435,1982.3809523809523,5.5285714285714285,-0.8786956521739131,1.02,0.1111111111111111,0.2608695652173913,-10.544347826086957,12.24
2015,407890,CU,35,1,10,7,77.30571428571427,2141.4117647058824,5.214705882352941,1.0337142857142858,-0.7242857142857143,0.1,0.22857142857142856,12.40457142857143,-8.691428571428572
2015,407890,FF,244,13,113,46,88.91516393442623,2346.6923076923076,5.689830508474576,-0.4342213114754098,1.6472131147540985,0.11504424778761062,0.24180327868852458,-5.210655737704918,19.766557377049182
2015,407890,SI,26,1,12,5,88.26923076923077,2208.0,5.773913043478261,-0.9842307692307692,0.745,0.08333333333333333,0.23076923076923078,-11.810769230769232,8.94
2015,407890,SL,102,18,51,14,83.18725490196078,1946.8875,5.496875,0.5365686274509803,0.1511764705882353,0.35294117647058826,0.3137254901960784,6.4388235294117635,1.8141176470588236
2015,407908,CU,17,0,2,9,75.48235294117647,2219.9285714285716,4.721428571428571,0.6476470588235294,-0.6164705882352941,0.0,0.5294117647058824,7.771764705882353,-7.397647058823529
2015,407908,FF,29,1,15,4,90.03103448275863,2426.285714285714,4.980952380952381,-0.6872413793103448,1.526551724137931,0.06666666666666667,0.1724137931034483,-8.246896551724138,18.31862068965517
2015,407908,FS,34,6,21,1,81.09117647058824,1336.8709677419354,4.970967741935484,-0.7094117647058824,0.6397058823529411,0.2857142857142857,0.20588235294117646,-8.512941176470589,7.6764705882352935
2015,408061,CH,32,8,25,0,82.8125,1665.7,6.567741935483871,-1.0284375000000001,0.519375,0.32,0.25,-12.341250000000002,6.2325
2015,408061,CU,13,1,2,6,75.18461538461538,2018.4615384615386,6.161538461538461,1.1046153846153846,-1.1192307692307693,0.5,0.5384615384615384,13.255384615384614,-13.430769230769231
2015,408061,FF,27,1,8,7,89.61851851851851,2101.423076923077,6.614814814814815,-0.5577777777777778,1.5844444444444445,0.125,0.2962962962962963,-6.693333333333333,19.013333333333335
2015,408061,SI,23,2,8,6,89.63478260869564,1796.1,6.682608695652173,-1.1356521739130436,1.0934782608695652,0.25,0.34782608695652173,-13.627826086956524,13.121739130434783
2015,408241,CH,8,1,4,0,81.825,1757.625,5.5625,-1.2475,0.33,0.25,0.125,-14.97,3.96
2015,408241,CU,9,1,2,2,78.84444444444445,2302.25,5.088888888888889,0.46888888888888886,-0.25,0.5,0.3333333333333333,5.626666666666666,-3.0
2015,408241,FC,56,5,27,6,85.66785714285713,2598.7818181818184,5.6890909090909085,0.16017857142857145,0.8755357142857143,0.18518518518518517,0.19642857142857142,1.9221428571428574,10.506428571428572
2015,408241,FF,39,2,21,7,89.32564102564102,2444.5384615384614,6.028205128205128,-0.872051282051282,1.4015384615384616,0.09523809523809523,0.23076923076923078,-10.464615384615385,16.81846153846154
2015,408241,SI,30,0,12,7,88.97333333333333,2434.0333333333333,5.433333333333334,-1.4256666666666666,0.8366666666666667,0.0,0.23333333333333334,-17.108,10.04
2015,408241,SL,1,0,0,0,80.0,,,0.61,0.51,,0.0,7.32,6.12
2015,421685,CH,37,5,19,3,83.4945945945946,1555.090909090909,6.033333333333333,-1.0251351351351352,0.7589189189189189,0.2631578947368421,0.21621621621621623,-12.301621621621623,9.107027027027026
2015,421685,CU,30,0,11,8,72.52,2055.1481481481483,5.3,0.411,-0.9443333333333332,0.0,0.26666666666666666,4.9319999999999995,-11.331999999999999
2015,421685,FF,157,9,69,26,88.76242038216562,2375.8255033557048,6.2838926174496645,-0.5267515923566879,1.4961146496815285,0.13043478260869565,0.2229299363057325,-6.321019108280255,17.953375796178342
2015,421685,SI,125,2,64,24,89.3776,2312.621848739496,6.119327731092437,-1.31328,1.04808,0.03125,0.208,-15.759360000000001,12.57696
2015,421685,SL,76,21,47,8,80.63815789473684,2119.4754098360654,5.842253521126761,0.29802631578947364,0.05486842105263158,0.44680851063829785,0.3815789473684211,3.576315789473684,0.658421052631579
2015,424144,CH,1,0,1,0,84.1,1845.0,6.0,1.36,0.12,0.0,0.0,16.32,1.44
2015,424144,FF,44,5,20,12,91.95454545454545,2202.114285714286,6.1,1.0997727272727273,1.1829545454545454,0.25,0.38636363636363635,13.197272727272729,14.195454545454545
2015,424144,SI,27,2,12,4,91.81111111111112,2132.64,6.132000000000001,1.5322222222222222,0.5066666666666667,0.16666666666666666,0.2222222222222222,18.386666666666667,6.08
2015,424144,SL,34,5,13,5,79.56764705882354,1786.9310344827586,5.384375,-1.0652941176470587,-0.03705882352941176,0.38461538461538464,0.29411764705882354,-12.783529411764704,-0.4447058823529412
2015,425386,CH,50,4,25,3,85.244,1619.86,5.902,-0.9540000000000001,0.981,0.16,0.14,-11.448,11.772
2015,425386,CU,33,2,10,9,78.85757575757576,1723.5263157894738,5.480645161290322,0.603030303030303,-0.11303030303030304,0.2,0.3333333333333333,7.236363636363636,-1.3563636363636364
2015,425386,EP,1,0,0,0,65.5,1538.0,2.3,-1.26,1.28,,0.0,-15.120000000000001,15.36
2015,425386,FC,74,5,34,19,89.16216216216216,2285.25,5.788888888888889,-0.039324324324324325,1.052972972972973,0.14705882352941177,0.32432432432432434,-0.4718918918918919,12.635675675675678
2015,425386,FF,61,3,27,10,91.72950819672131,2189.733333333333,5.951666666666667,-0.7324590163934426,1.6073770491803279,0.1111111111111111,0.21311475409836064,-8.789508196721311,19.288524590163934
2015,425386,SI,64,2,27,16,91.525,2090.065573770492,5.914754098360656,-1.23828125,1.18609375,0.07407407407407407,0.28125,-14.859375,14.233125
2015,425386,SL,27,1,11,5,86.42592592592592,2252.1923076923076,5.8,0.26925925925925925,0.9337037037037037,0.09090909090909091,0.2222222222222222,3.231111111111111,11.204444444444444
2015,425492,CH,46,13,30,3,82.3695652173913,2011.820512820513,6.0256410256410255,-1.2232608695652174,0.8104347826086957,0.43333333333333335,0.34782608695652173,-14.679130434782609,9.725217391304348
2015,425492,FC,40,5,22,4,89.0375,2059.6486486486488,6.138461538461539,0.05625,0.751,0.22727272727272727,0.225,0.675,9.012
2015,425492,FF,76,7,33,18,93.78552631578947,2227.4647887323945,6.285915492957747,-1.0447368421052632,1.326842105263158,0.21212121212121213,0.32894736842105265,-12.536842105263158,15.922105263157896
2015,425492,IN,3,0,0,0,65.89999999999999,1634.0,5.366666666666667,-0.9333333333333335,1.57,,0.0,-11.200000000000001,18.84
2015,425532,CH,62,13,36,6,83.55322580645162,1676.032258064516,5.632258064516129,-1.2448387096774192,0.4906451612903226,0.3611111111111111,0.3064516129032258,-14.93806451612903,5.887741935483871
2015,425532,CU,12,4,6,4,74.0,2242.5,5.1499999999999995,0.7166666666666667,-0.5,0.6666666666666666,0.6666666666666666,8.6,-6.0
2015,425532,FC,94,11,58,18,87.08829787234043,2075.5164835164837,5.60531914893617,0.005319148936170213,0.576063829787234,0.1896551724137931,0.30851063829787234,0.06382978723404255,6.912765957446808
2015,425532,FF,64,1,20,18,89.9375,2155.1,5.641666666666667,-0.83328125,1.0440625,0.05,0.296875,-9.999375,12.528749999999999
2015,425532,IN,6,0,0,0,64.89999999999999,1712.1666666666667,4.466666666666667,-1.2533333333333332,0.9983333333333334,,0.0,-15.04,11.98
2015,425532,PO,1,0,0,0,84.7,2035.0,5.2,-1.15,1.26,,0.0,-13.799999999999999,15.120000000000001
2015,425532,SI,144,5,71,20,89.91874999999999,2081.535714285714,5.552142857142857,-1.4923611111111112,0.6340277777777777,0.07042253521126761,0.1736111111111111,-17.908333333333335,7.6083333333333325
2015,425532,SL,20,2,9,2,79.51,1772.3076923076924,5.33,0.3835,-0.303,0.2222222222222222,0.2,4.602,-3.636
2015,425657,CH,1,0,0,0,78.6,2120.0,6.7,1.14,0.72,,0.0,13.68,8.64
2015,425657,CU,2,0,0,0,72.0,1895.5,6.199999999999999,-1.19,-0.47,,0.0,-14.28,-5.64
2015,425657,SI,52,2,31,7,85.05576923076923,2160.7608695652175,6.6499999999999995,1.3726923076923077,0.031153846153846157,0.06451612903225806,0.17307692307692307,16.47230769230769,0.3738461538461539
2015,425657,SL,10,1,4,0,78.06,1859.0,6.583333333333333,-0.11199999999999999,0.558,0.25,0.1,-1.3439999999999999,6.696000000000001
2015,425786,CU,13,2,8,1,77.63076923076923,2796.4615384615386,5.3076923076923075,0.9153846153846155,-1.2953846153846154,0.25,0.23076923076923078,10.984615384615385,-15.544615384615383
2015,425786,FF,41,0,18,10,90.41707317073171,2269.9268292682927,5.509756097560976,-0.62,1.2617073170731707,0.0,0.24390243902439024,-7.4399999999999995,15.140487804878049
2015,425786,SL,66,8,26,18,85.32878787878788,2317.2586206896553,5.463076923076923,0.6301515151515152,0.3809090909090909,0.3076923076923077,0.3939393939393939,7.561818181818182,4.570909090909091
2015,425794,CH,5,0,1,0,83.06,1814.6,6.640000000000001,-1.356,0.734,0.0,0.0,-16.272000000000002,8.808
2015,425794,CU,89,9,38,18,74.72134831460674,2601.4457831325303,5.86144578313253,1.2301123595505619,-1.32,0.23684210526315788,0.30337078651685395,14.761348314606742,-15.84
2015,425794,FC,116,11,66,10,86.21379310344827,2283.9903846153848,6.0607476635514015,0.25612068965517243,0.835948275862069,0.16666666666666666,0.1810344827586207,3.073448275862069,10.031379310344828
2015,425794,FF,52,4,31,11,90.13653846153846,2211.7872340425533,6.385106382978724,-0.37634615384615383,1.4028846153846155,0.12903225806451613,0.28846153846153844,-4.516153846153846,16.834615384615386
2015,425794,SI,73,2,27,13,90.01917808219177,2169.4444444444443,6.387499999999999,-1.331232876712329,0.9841095890410959,0.07407407407407407,0.2054794520547945,-15.974794520547947,11.80931506849315
2015,425840,FF,49,1,22,11,89.83469387755102,2244.3829787234044,6.429166666666667,0.3414285714285714,1.5406122448979591,0.045454545454545456,0.24489795918367346,4.097142857142857,18.48734693877551
2015,425840,IN,4,0,0,0,65.425,1283.0,5.325,0.4975,1.685,,0.0,5.97,20.22
2015,425840,SL,73,13,45,5,86.3054794520548,1880.921875,5.9430555555555555,-0.3536986301369863,0.6823287671232877,0.28888888888888886,0.2465753424657534,-4.244383561643836,8.187945205479453
2015,425844,CH,114,15,61,8,87.73947368421052,1825.7368421052631,6.155263157894737,-0.897719298245614,0.1925438596491228,0.2459016393442623,0.20175438596491227,-10.772631578947369,2.3105263157894735
2015,425844,CU,34,1,8,9,74.0529411764706,2434.4545454545455,5.609090909090909,0.9641176470588235,-1.176764705882353,0.125,0.29411764705882354,11.569411764705883,-14.121176470588235
2015,425844,FF,175,12,81,37,91.19257142857143,2399.3942857142856,6.184571428571428,-0.17777142857142858,1.4145142857142856,0.14814814814814814,0.28,-2.133257142857143,16.974171428571427
2015,425844,SI,42,2,22,5,91.29047619047618,2392.5853658536585,6.134146341463414,-0.8583333333333333,1.0104761904761905,0.09090909090909091,0.16666666666666666,-10.299999999999999,12.125714285714286
2015,425844,SL,86,12,47,11,86.64767441860465,2327.434210526316,5.7372093023255815,0.5838372093023256,0.21255813953488373,0.2553191489361702,0.26744186046511625,7.006046511627908,2.550697674418605
2015,429717,FC,147,7,61,26,83.5156462585034,2174.7867647058824,5.305797101449276,0.38727891156462585,0.907482993197279,0.11475409836065574,0.22448979591836735,4.64734693877551,10.889795918367348
