season,pitcher_id,name,usage_entropy,repeat_rate
2015.0,475243,,1.940032371444236,0.05555555555555555
2015.0,475416,,1.263740679332812,0.17721518987341772
2015.0,475857,,1.5284657100610248,0.10714285714285714
2015.0,476595,,1.6094379124341005,0.20833333333333334
2015.0,488846,,1.7585679470174305,0.1111111111111111
2015.0,489119,,1.6094379124341005,0.09395973154362416
2015.0,489334,,1.6094379124341005,0.125
2015.0,491159,,1.0950778621205006,0.16666666666666666
2015.0,501925,,1.5596369227843316,0.18604651162790697
2015.0,501992,,1.3831487512487415,0.18181818181818182
2015.0,502004,,1.9618305304515782,0.102803738317757
2015.0,502042,,1.0986122886681096,0.17307692307692307
2015.0,502083,,1.8939116870092205,0.05527638190954774
2015.0,502085,,1.6626805331453323,0.07792207792207792
2015.0,502087,,1.0549201679861442,0.16666666666666666
2015.0,502706,,1.721954449406054,0.05319148936170213
2015.0,503285,,1.528859525216942,0.10483870967741936
2015.0,506693,,1.893788232391138,0.1111111111111111
2015.0,516935,,1.0986122886681096,0.1724137931034483
2015.0,518516,,1.9031809396676829,0.043478260869565216
2015.0,518813,,1.4989346633364669,0.15126050420168066
2015.0,519141,,1.8378815797682808,0.11926605504587157
2015.0,519166,,1.2720898688202853,0.2028985507246377
2015.0,519168,,1.3730039128771996,0.18518518518518517
2015.0,523848,,0.6931471805599453,0.3333333333333333
2015.0,542914,,1.8676353167137032,0.1402439024390244
2015.0,543144,,1.7861365422434266,0.08284023668639054
2015.0,543219,,1.8327233875927158,0.0979381443298969
2015.0,543359,,1.4524778250215644,0.14516129032258066
2015.0,543408,,1.732724680804877,0.08695652173913043
2015.0,543456,,1.7426397016134283,0.08860759493670886
2015.0,543548,,1.651817546649025,0.1044776119402985
2015.0,543935,,1.8456346036760638,0.09433962264150944
2015.0,544993,,1.3403143999227565,0.19298245614035087
2015.0,547973,,1.3587936450525593,0.21052631578947367
2015.0,548337,,1.7632015710368425,0.06040268456375839
2015.0,553878,,1.5432335250170632,0.1346153846153846
2015.0,554431,,1.3862943611198906,0.20512820512820512
2015.0,571527,,1.710560083757924,0.09302325581395349
2015.0,571800,,1.6328959315915785,0.11805555555555555
2015.0,572089,,1.6094379124341005,0.04081632653061224
2015.0,572096,,1.6609593963842748,0.10067114093959731
2015.0,592665,,1.8418994476156478,0.11961722488038277
2015.0,592879,,1.3321790402101223,0.20833333333333334
2015.0,593372,,1.6932473918501676,0.09027777777777778
2015.0,595032,,1.6094379124341005,0.1836734693877551
2015.0,598264,,1.457673173341819,0.15126050420168066
2015.0,605894,,1.5284657100610248,0.21428571428571427
2015.0,608678,,1.7480673485460896,0.10101010101010101
2015.0,445276,,1.3831487512487415,0.20202020202020202
2015.0,518693,,1.5832226400249212,0.08870967741935484
2015.0,518748,,1.49588424256801,0.14678899082568808
2015.0,519151,,1.736740746093063,0.08108108108108109
2015.0,592398,,1.5810937501718234,0.18181818181818182
2015.0,592815,,1.3516811946858949,0.171875
2015.0,594772,,1.5810937501718234,0.09090909090909091
2015.0,594986,,1.5933295015935494,0.1935483870967742
2015.0,621281,,1.5508457063832817,0.140625
2015.0,648737,,1.505072122628115,0.14606741573033707
2015.0,429781,,1.7917594692280547,0.05084745762711865
2015.0,456496,,1.263740679332812,0.1518987341772152
2015.0,518764,,1.7917594692280547,0.13793103448275862
2015.0,541652,,1.4508050200839238,0.13043478260869565
2015.0,543380,,1.6279170784182246,0.10091743119266056
2015.0,545338,,1.3862943611198906,0.05263157894736842
2015.0,592781,,1.0986122886681096,0.2033898305084746
2015.0,594736,,1.5284657100610248,0.07142857142857142
2015.0,444836,,1.791759469228055,0.0
2015.0,450665,,1.3862943611198906,0.1518987341772152
2015.0,453385,,1.7242420937997176,0.07692307692307693
2015.0,543716,,1.499030672979008,0.16666666666666666
2015.0,571787,,1.3862943611198906,0.15384615384615385
2015.0,605228,,1.3862943611198906,0.1518987341772152
2015.0,444446,,1.3730039128771998,0.1111111111111111
2015.0,468504,,1.7917594692280547,0.11864406779661017
2015.0,543261,,1.5910955635959392,0.09375
2015.0,543607,,1.8937882323911377,0.05555555555555555
2015.0,594835,,1.0986122886681096,0.10344827586206896
2015.0,607067,,1.5810937501718236,0.09090909090909091
2015.0,608648,,1.5508457063832817,0.234375
2015.0,611093,,1.499030672979008,0.24074074074074073
2015.0,543351,,0.6931471805599453,0.47368421052631576
2015.0,543391,,1.3862943611198906,0.05128205128205128
2015.0,543901,,1.5810937501718234,0.20454545454545456
2015.0,543964,,1.3296613488547582,0.10344827586206896
2015.0,544725,,1.0986122886681096,0.07142857142857142
2015.0,400085,,1.0986122886681096,0.21428571428571427
2015.0,520980,,1.4884860308985854,0.13194444444444445
2015.0,543881,,1.848829968396134,0.1038961038961039
2015.0,425386,,1.9939000101585784,0.06532663316582915
2015.0,435221,,1.3862943611198906,0.10526315789473684
2015.0,451085,,1.7371111348211221,0.13636363636363635
2015.0,452718,,1.7299735273938839,0.13609467455621302
2015.0,453286,,1.6094379124341005,0.12643678160919541
2015.0,456379,,1.351783994289646,0.15384615384615385
2015.0,457117,,1.5508457063832815,0.0625
2015.0,457754,,0.6931471805599453,0.16326530612244897
2015.0,464416,,1.6094379124341005,0.12162162162162163
2015.0,476451,,1.9045372529588573,0.09045226130653267
2015.0,488984,,1.8366571533453286,0.08333333333333333
2015.0,517593,,1.6916618490967776,0.09497206703910614
2015.0,518468,,1.6279170784182246,0.11926605504587157
2015.0,518633,,1.7749225167422629,0.08465608465608465
2015.0,518716,,1.9459101490553132,0.08653846153846154
2015.0,543766,,1.3563362969912938,0.20202020202020202
2015.0,547749,,1.703161782246058,0.12686567164179105
2015.0,571561,,1.4658712232324764,0.1595744680851064
2015.0,573204,,1.6094379124341005,0.20833333333333334
2015.0,592804,,1.4508050200839238,0.2028985507246377
2015.0,592836,,1.785961400398425,0.13836477987421383
2015.0,605169,,0.6931471805599453,0.32653061224489793
2015.0,519085,,1.6094379124341005,0.14864864864864866
2015.0,608349,,1.2202821662722372,0.28125
2015.0,425543,,1.0986122886681096,0.2857142857142857
2015.0,519169,,1.366158847569202,0.12244897959183673
2015.0,519411,,1.3862943611198906,0.10526315789473684
2015.0,571710,,1.0933747175566466,0.15942028985507245
2015.0,572309,,1.7677614722893296,0.05555555555555555
2015.0,571584,,1.5124511784664483,0.21739130434782608
2015.0,434137,,1.3862943611198906,0.1694915254237288
2015.0,605304,,1.7677614722893296,0.12962962962962962
2015.0,445197,,1.4171789190389543,0.17307692307692307
2015.0,451596,,1.7701920959702793,0.11413043478260869
2015.0,504379,,1.6613573860254853,0.08955223880597014
2015.0,543242,,1.3768925883164018,0.1937984496124031
2015.0,572038,,1.069917341816382,0.22784810126582278
2015.0,592314,,1.6058065097995469,0.11764705882352941
2015.0,622072,,1.376892588316402,0.06976744186046512
2015.0,136600,,1.9459101490553132,0.08823529411764706
2015.0,445163,,1.9286511374404371,0.06321839080459771
2015.0,489039,,1.2798542258336674,0.24489795918367346
2015.0,595001,,1.907283999321379,0.06722689075630252
2015.0,400089,,1.6094379124341005,0.041666666666666664
2015.0,489138,,0.6931471805599453,0.2222222222222222
2015.0,115629,,1.6812184632532245,0.17164179104477612
2015.0,460008,,1.3862943611198906,0.0
2015.0,504186,,1.5454229031935938,0.15126050420168066
2015.0,523989,,1.8317689774625054,0.09239130434782608
2015.0,543278,,1.651817546649025,0.09701492537313433
2015.0,447755,,1.5268781472745925,0.13924050632911392
2015.0,544365,,1.5508457063832817,0.15625
2015.0,605200,,1.3862943611198906,0.2631578947368421
2015.0,407822,,1.8579285774129004,0.04697986577181208
2015.0,453646,,1.8691547930124317,0.07537688442211055
2015.0,489265,,1.7197428235913308,0.1069182389937107
2015.0,594792,,1.6279170784182246,0.1743119266055046
2015.0,502166,,1.0986122886681096,0.2857142857142857
2015.0,460156,,1.732724680804877,0.09782608695652174
2015.0,554340,,1.6693817810247986,0.1342281879194631
2015.0,276514,,1.3862943611198906,0.15384615384615385
2015.0,285064,,1.6916618490967776,0.08379888268156424
2015.0,285079,,1.2353177280975793,0.17307692307692307
2015.0,346797,,1.7917594692280547,0.0
2015.0,407908,,1.2469826398977568,0.1595744680851064
2015.0,424144,,1.4176201848778844,0.21008403361344538
2015.0,425532,,2.031203094400978,0.0794979079497908
2015.0,425786,,1.0986122886681096,0.13636363636363635
2015.0,425840,,1.5118586196975237,0.0967741935483871
2015.0,434442,,1.4176201848778844,0.18487394957983194
2015.0,434622,,1.8816860159230862,0.07731958762886598
2015.0,434718,,1.351783994289646,0.15384615384615385
2015.0,444520,,1.775047988144633,0.05670103092783505
2015.0,444935,,1.2852930241200995,0.125
2015.0,445612,,1.5918341353130705,0.1559633027522936
2015.0,445926,,2.003930858659659,0.0782122905027933
2015.0,449079,,1.6726254461503207,0.1111111111111111
2015.0,450172,,1.5284657100610248,0.11834319526627218
2015.0,450729,,1.7677614722893296,0.09146341463414634
2015.0,451788,,1.9311877658895233,0.11702127659574468
2015.0,452733,,1.5296767518757057,0.13157894736842105
2015.0,453265,,1.2335827656236988,0.11926605504587157
2015.0,453329,,1.791759469228055,0.11764705882352941
2015.0,457429,,1.2353177280975793,0.25
2015.0,462382,,1.5508457063832817,0.10852713178294573
2015.0,465679,,1.3862943611198906,0.20512820512820512
2015.0,467785,,1.5268781472745925,0.11392405063291139
2015.0,468396,,1.692089149295625,0.11242603550295859
2015.0,472551,,1.8103142545351167,0.03804347826086957
2015.0,474463,,1.732724680804877,0.09239130434782608
2015.0,475115,,1.907283999321379,0.11173184357541899
2015.0,476454,,1.3587936450525593,0.20175438596491227
2015.0,477195,,1.351783994289646,0.11764705882352941
2015.0,489446,,1.3833698677432587,0.15789473684210525
2015.0,493603,,1.6094379124341005,0.16666666666666666
2015.0,500779,,1.834183946630889,0.08441558441558442
2015.0,502026,,1.5570213872950083,0.2014388489208633
2015.0,502032,,1.5700736225640786,0.11688311688311688
2015.0,502046,,1.597909552939327,0.13432835820895522
2015.0,502202,,1.5808414563590492,0.15966386554621848
2015.0,502239,,1.710560083757924,0.13953488372093023
2015.0,516969,,1.6828881371192388,0.08994708994708994
2015.0,518617,,1.0986122886681096,0.18269230769230768
2015.0,519076,,1.8618136343772382,0.08284023668639054
2015.0,519096,,1.736740746093063,0.11409395973154363
2015.0,519267,,1.263740679332812,0.21518987341772153
2015.0,521230,,1.6920891492956247,0.1301775147928994
2015.0,541640,,1.6094379124341005,0.1206896551724138
2015.0,543506,,1.5113949670044375,0.1919191919191919
2015.0,543521,,1.8461400066636018,0.09278350515463918
2015.0,543606,,1.7850283346362747,0.09547738693467336
2015.0,543779,,1.3587936450525593,0.20175438596491227
2015.0,545333,,1.99017581850504,0.06542056074766354
2015.0,547874,,1.9431747946896152,0.047337278106508875
2015.0,570632,,1.730826587297917,0.10059171597633136
2015.0,570663,,1.5703134755583947,0.14285714285714285
2015.0,571439,,1.2720898688202853,0.15942028985507245
2015.0,572888,,1.9562130658368124,0.08633093525179857
2015.0,572971,,1.6916618490967776,0.10614525139664804
2015.0,573046,,1.5557511922079166,0.1651376146788991
2015.0,573244,,1.6094379124341005,0.041666666666666664
2015.0,592102,,1.437647587172005,0.1595744680851064
2015.0,592222,,1.5508457063832817,0.125
2015.0,592533,,1.6719652989788647,0.08653846153846154
2015.0,592677,,1.0986122886681096,0.16216216216216217
2015.0,593576,,1.6279170784182246,0.12844036697247707
2015.0,594987,,1.0986122886681096,0.07142857142857142
2015.0,595014,,1.5670496383197015,0.14583333333333334
2015.0,596057,,1.3862943611198906,0.08860759493670886
2015.0,605135,,1.6916618490967774,0.1340782122905028
2015.0,605151,,1.3730039128771998,0.18518518518518517
2015.0,607074,,1.3833698677432589,0.15789473684210525
2015.0,607374,,1.5810937501718236,0.20224719101123595
2015.0,607405,,1.0986122886681096,0.07142857142857142
2015.0,612672,,1.6094379124341005,0.1206896551724138
2015.0,434540,,1.0986122886681096,0.0
2015.0,445213,,1.3862943611198906,0.05263157894736842
2015.0,448802,,1.9031809396676829,0.04891304347826087
2015.0,456071,,1.5648538428609964,0.0673076923076923
2015.0,458919,,1.7426397016134283,0.09433962264150944
2015.0,460701,,1.9251211907908181,0.046511627906976744
2015.0,462515,,1.4508050200839238,0.2028985507246377
2015.0,500724,,1.376055285260417,0.21739130434782608
2015.0,515052,,1.8117187653755709,0.15436241610738255
2015.0,518863,,1.3862943611198906,0.22033898305084745
2015.0,519008,,1.5926857326819177,0.06140350877192982
2015.0,519326,,1.6279170784182246,0.21100917431192662
2015.0,542432,,1.313834033192747,0.22448979591836735
2015.0,543056,,1.6308678600571815,0.125
2015.0,543734,,1.7823028328125963,0.13609467455621302
2015.0,571476,,1.6094379124341005,0.08333333333333333
2015.0,571577,,1.5810937501718234,0.022727272727272728
2015.0,571656,,1.8255815447966603,0.07563025210084033
2015.0,592454,,1.7731058914351232,0.15476190476190477
2015.0,605477,,1.3862943611198906,0.10526315789473684
2015.0,607359,,1.5284657100610246,0.11904761904761904
2015.0,425796,,1.3862943611198906,0.05263157894736842
2015.0,430605,,1.0986122886681096,0.21428571428571427
2015.0,448855,,1.791759469228055,0.06896551724137931
2015.0,491696,,1.5498260458782016,0.058823529411764705
2015.0,500891,,1.0986122886681096,0.2857142857142857
2015.0,501627,,1.0986122886681096,0.35714285714285715
2015.0,502522,,1.2202821662722372,0.28125
2015.0,514981,,1.5508457063832815,0.109375
2015.0,543045,,1.263740679332812,0.0759493670886076
2015.0,543542,,1.0986122886681096,0.0
2015.0,543557,,1.5508457063832817,0.140625
2015.0,571951,,1.6308678600571818,0.08653846153846154
2015.0,572788,,1.709518397141738,0.08870967741935484
2015.0,592826,,1.6308678600571818,0.11538461538461539
2015.0,605388,,1.3792922544726758,0.05405405405405406
2015.0,518420,,1.791759469228055,0.11864406779661017
2015.0,527055,,1.5065950881316383,0.13513513513513514
2015.0,543094,,-0.0,1.0
2015.0,545346,,1.6094379124341005,0.041666666666666664
2015.0,571521,,0.9649629230074277,0.38636363636363635
2015.0,572308,,1.0986122886681096,0.3793103448275862
2015.0,572403,,1.579233134611339,0.09523809523809523
2015.0,598271,,1.0986122886681096,0.0
2015.0,621408,,1.4451858789480823,0.0847457627118644
2015.0,430404,,-0.0,1.0
2015.0,458708,,1.7426397016134285,0.05063291139240506
2015.0,542888,,1.351783994289646,0.14705882352941177
2015.0,594742,,1.6094379124341005,0.10810810810810811
2015.0,595191,,1.6094379124341005,0.16216216216216217
2015.0,622663,,1.5508457063832815,0.125
2015.0,217096,,1.3862943611198906,0.0
2015.0,448179,,1.7480673485460894,0.02040816326530612
2015.0,457732,,1.5595811562598767,0.15384615384615385
2015.0,488786,,1.0549201679861442,0.2916666666666667
2015.0,572021,,1.0549201679861442,0.16666666666666666
2015.0,605218,,1.0549201679861442,0.2916666666666667
2015.0,605288,,1.3296613488547582,0.27586206896551724
2015.0,605347,,1.3862943611198906,0.1282051282051282
2015.0,460060,,0.6931471805599453,0.2222222222222222
2015.0,453264,,1.3862943611198906,0.15384615384615385
2015.0,282332,,1.5700736225640786,0.07792207792207792
2015.0,450351,,1.9251211907908181,0.06201550387596899
2015.0,453222,,1.9623840012362925,0.09313725490196079
2015.0,456051,,1.736740746093063,0.0945945945945946
2015.0,459987,,1.4888234406919927,0.2014388489208633
2015.0,477003,,1.8880381129738812,0.06147540983606557
2015.0,517414,,1.6316717678829313,0.14285714285714285
2015.0,518790,,1.8103142545351165,0.09782608695652174
2015.0,543054,,1.6995290339026816,0.12605042016806722
2015.0,543746,,1.786723603389926,0.05263157894736842
2015.0,571704,,1.2980354848631954,0.21153846153846154
2015.0,571901,,1.0986122886681096,0.21153846153846154
2015.0,573109,,1.775047988144633,0.0979381443298969
2015.0,592135,,1.549417042081036,0.13157894736842105
2015.0,592767,,1.3792922544726758,0.12162162162162163
2015.0,424325,,-0.0,1.0
2015.0,430599,,1.761624573131688,0.1038961038961039
2015.0,451532,,1.7917594692280547,0.06779661016949153
2015.0,572193,,1.3862943611198906,0.1111111111111111
2015.0,592341,,1.5491734975344145,0.1348314606741573
2015.0,500610,,1.0986122886681096,0.27586206896551724
2015.0,519229,,1.3862943611198906,0.10526315789473684
2015.0,467094,,1.7219049413578622,0.13131313131313133
2015.0,516769,,1.7917594692280547,0.13793103448275862
2015.0,598287,,1.313834033192747,0.22448979591836735
2015.0,543272,,1.6932473918501674,0.10416666666666667
2015.0,444857,,1.709518397141738,0.0967741935483871
2015.0,446099,,1.4753824499245465,0.15966386554621848
2015.0,456501,,1.856156340384638,0.058823529411764705
2015.0,477569,,1.5757624500167946,0.13194444444444445
2015.0,543334,,1.6094379124341005,0.125
2015.0,544727,,1.5268781472745925,0.1761006289308176
2015.0,628452,,1.5117244258814226,0.10576923076923077
2015.0,451775,,1.6069214245371812,0.13709677419354838
2015.0,502010,,1.736740746093063,0.12162162162162163
2015.0,150116,,1.7426397016134283,0.0759493670886076
2015.0,592426,,1.0986122886681096,0.21428571428571427
2015.0,593423,,1.5595811562598767,0.07692307692307693
2015.0,491708,,1.676421124806334,0.13836477987421383
2015.0,502264,,1.5810937501718234,0.06818181818181818
2015.0,453344,,1.7480673485460896,0.061224489795918366
2015.0,519301,,1.472157144138865,0.07865168539325842
2015.0,543883,,1.5996592024272063,0.125
2015.0,514669,,1.310783678099714,0.18181818181818182
2015.0,544759,,1.5926857326819177,0.14035087719298245
2015.0,407890,,1.732724680804877,0.07065217391304347
2015.0,112526,,1.6485442220007536,0.0935672514619883
2015.0,150302,,1.5810937501718234,0.20454545454545456
2015.0,150359,,1.651817546649025,0.1417910447761194
2015.0,276351,,1.4451858789480823,0.15254237288135594
2015.0,279571,,1.888262336459499,0.11940298507462686
2015.0,407793,,1.8103142545351165,0.09239130434782608
2015.0,408061,,1.4884860308985854,0.1875
2015.0,425794,,1.5508457063832817,0.15625
2015.0,430641,,1.8280427970318767,0.11494252873563218
2015.0,430935,,1.7585679470174305,0.10052910052910052
2015.0,432934,,1.2335827656236988,0.12844036697247707
2015.0,434671,,2.1552091351160305,0.0582010582010582
2015.0,434678,,1.3862943611198906,0.10526315789473684
2015.0,435400,,1.5545472778722047,0.0707070707070707
2015.0,444468,,1.764390973890436,0.11585365853658537
2015.0,446321,,1.6041647202725082,0.13178294573643412
2015.0,448306,,1.7677614722893296,0.054878048780487805
2015.0,449097,,1.5514696500923855,0.13709677419354838
2015.0,450282,,1.2985199771777816,0.19298245614035087
2015.0,452657,,1.6094379124341005,0.10344827586206896
2015.0,453192,,1.2187590038372853,0.22340425531914893
2015.0,455374,,1.4176201848778844,0.15126050420168066
2015.0,456776,,1.6035681031705153,0.07446808510638298
2015.0,457435,,1.5508457063832817,0.125
2015.0,458681,,1.9171810261819782,0.06862745098039216
2015.0,461833,,1.785961400398425,0.08176100628930817
2015.0,462136,,1.4884860308985854,0.10416666666666667
2015.0,462985,,1.6076534367068347,0.10650887573964497
2015.0,466948,,1.376892588316402,0.17829457364341086
2015.0,469134,,1.7917594692280547,0.033707865168539325
2015.0,471822,,1.8751250344688073,0.09497206703910614
2015.0,471911,,1.785961400398425,0.11320754716981132
2015.0,472610,,1.4731238236122073,0.14728682170542637
2015.0,474699,,1.970519126007117,0.0763888888888889
2015.0,477132,,1.6609593963842748,0.14093959731543623
2015.0,489294,,1.6488414396155684,0.13761467889908258
2015.0,489295,,1.0789922078775833,0.23529411764705882
2015.0,491646,,1.690576668409362,0.08955223880597014
2015.0,493157,,1.513663504782223,0.18085106382978725
2015.0,501625,,1.7585679470174305,0.08465608465608465
2015.0,501822,,1.694917458291095,0.06474820143884892
2015.0,501870,,1.7480673485460894,0.12244897959183673
2015.0,501957,,1.732724680804877,0.08695652173913043
2015.0,502009,,2.06222568559275,0.051181102362204724
2015.0,502043,,1.861120589451665,0.08620689655172414
2015.0,502190,,1.9251211907908181,0.041237113402061855
2015.0,502272,,1.498786734409268,0.12903225806451613
2015.0,502327,,1.913528449528195,0.07009345794392523
2015.0,502624,,1.7888538995136085,0.1111111111111111
2015.0,502748,,1.3862943611198906,0.10526315789473684
2015.0,518603,,1.4884860308985854,0.14583333333333334
2015.0,518703,,1.7060571156426698,0.12359550561797752
2015.0,518771,,1.5465986860485124,0.11926605504587157
2015.0,518886,,1.1491523765330234,0.32142857142857145
2015.0,518927,,1.692089149295625,0.13609467455621302
2015.0,519144,,1.6094379124341005,0.09195402298850575
2015.0,519240,,1.5607524626588365,0.11627906976744186
2015.0,519242,,1.3587936450525593,0.14035087719298245
2015.0,519455,,1.7425126501379298,0.09740259740259741
2015.0,523260,,1.6094379124341005,0.09395973154362416
2015.0,532077,,1.7328985120661935,0.1005586592178771
2015.0,534910,,1.8854819933311893,0.08403361344537816
2015.0,542266,,1.498786734409268,0.16129032258064516
2015.0,542866,,1.0950778621205006,0.20238095238095238
2015.0,542882,,1.7850283346362747,0.10050251256281408
2015.0,542960,,1.5388047638398665,0.0738255033557047
2015.0,543037,,1.9510427844134772,0.06698564593301436
2015.0,543101,,1.9191936319056966,0.059782608695652176
2015.0,543135,,1.8668530040391058,0.0893854748603352
2015.0,543243,,1.7917594692280547,0.09497206703910614
2015.0,543294,,1.6914611760917824,0.11494252873563218
2015.0,543409,,1.0986122886681096,0.1724137931034483
2015.0,543475,,1.7677614722893296,0.07407407407407407
2015.0,543508,,1.313834033192747,0.32653061224489793
2015.0,543699,,1.758704997646348,0.07065217391304347
2015.0,543726,,1.7230076062417312,0.09722222222222222
2015.0,543942,,1.5810937501718234,0.09090909090909091
2015.0,547179,,1.8341156898600324,0.10052910052910052
2015.0,548357,,1.6995501542073614,0.14093959731543623
2015.0,570649,,1.6916618490967776,0.12290502793296089
2015.0,571057,,1.4524778250215644,0.1693548387096774
2015.0,571871,,1.7001906723848879,0.125
2015.0,571893,,1.5545472778722047,0.10101010101010101
2015.0,592329,,1.5284657100610248,0.17857142857142858
2015.0,592332,,1.7864669523052652,0.0763888888888889
2015.0,592340,,1.5620440530299122,0.13761467889908258
2015.0,592390,,1.4490023958526383,0.18181818181818182
2015.0,594798,,1.7585679470174305,0.08994708994708994
2015.0,594840,,1.4681399390162087,0.24074074074074073
2015.0,595918,,1.8937882323911377,0.09259259259259259
2015.0,605177,,1.5701928912352914,0.11510791366906475
2015.0,605309,,1.4884860308985852,0.18055555555555555
2015.0,605333,,1.0821955300387673,0.28205128205128205
2015.0,605359,,1.5810937501718236,0.045454545454545456
2015.0,605374,,1.2852930241200995,0.15625
2015.0,605476,,1.6667417217066425,0.11510791366906475
2015.0,606160,,1.6094379124341005,0.041666666666666664
2015.0,608379,,1.6794906718619305,0.07547169811320754
2015.0,608641,,1.7480673485460896,0.12244897959183673
2015.0,608665,,1.8056165767134955,0.11194029850746269
2015.0,621397,,1.6094379124341005,0.08163265306122448
2015.0,621962,,1.5117244258814226,0.15384615384615385
2015.0,628333,,2.121038470976429,0.06550218340611354
2015.0,641490,,1.2487993582902113,0.21348314606741572
2015.0,346847,,1.7426397016134283,0.16352201257861634
2015.0,425626,,1.5009075744040339,0.13157894736842105
2015.0,448281,,1.376055285260417,0.17391304347826086
2015.0,450203,,1.6995290339026816,0.1092436974789916
2015.0,450275,,1.4752466664442556,0.13761467889908258
2015.0,475054,,1.8046582820005352,0.12844036697247707
2015.0,493159,,1.897845163943857,0.12359550561797752
2015.0,543118,,1.0733942812811266,0.15625
2015.0,543258,,1.0900596587107838,0.2222222222222222
2015.0,554234,,1.6008672398174197,0.09574468085106383
2015.0,554432,,1.313834033192747,0.14285714285714285
2015.0,592346,,1.785961400398425,0.1069182389937107
2015.0,592662,,1.651817546649025,0.09701492537313433
2015.0,592789,,1.767446724998222,0.06289308176100629
2015.0,593958,,1.5117244258814226,0.09615384615384616
2015.0,605338,,1.0986122886681096,0.1724137931034483
2015.0,456696,,1.3819786564827,0.1276595744680851
2015.0,458678,,1.14370838942625,0.3220338983050847
2015.0,458730,,1.5065950881316383,0.17567567567567569
2015.0,461815,,1.0986122886681096,0.21428571428571427
2015.0,502281,,1.0986122886681096,0.27586206896551724
2015.0,517059,,1.0986122886681096,0.14285714285714285
2015.0,518418,,1.0986122886681096,0.21428571428571427
2015.0,518653,,0.6931471805599453,0.5555555555555556
2015.0,543903,,1.658110103567373,0.16853932584269662
2015.0,571510,,1.3862943611198906,0.16455696202531644
2015.0,571760,,1.4131210683790687,0.2261904761904762
2015.0,592593,,1.5810937501718236,0.11235955056179775
2015.0,605452,,1.351783994289646,0.17391304347826086
2015.0,621209,,1.6094379124341005,0.2916666666666667
2015.0,425560,,1.3862943611198906,0.05263157894736842
2015.0,425835,,1.791759469228055,0.10344827586206896
2015.0,429722,,1.5268781472745925,0.08860759493670886
2015.0,474668,,1.3862943611198906,0.05263157894736842
2015.0,518526,,1.0986122886681096,0.2857142857142857
2015.0,542923,,1.6094379124341005,0.08333333333333333
2015.0,545404,,1.6094379124341005,0.125
2015.0,573185,,1.545422903193594,0.15254237288135594
2015.0,580792,,1.0549201679861442,0.2653061224489796
2015.0,592612,,1.3862943611198906,0.24050632911392406
2015.0,593582,,1.3862943611198906,0.05263157894736842
2015.0,594815,,1.3208883431493221,0.15384615384615385
2015.0,594951,,1.7060571156426696,0.0898876404494382
2015.0,605400,,1.736740746093063,0.16216216216216217
2015.0,607068,,1.351783994289646,0.14705882352941177
2015.0,643327,,1.7426397016134283,0.17721518987341772
2015.0,429400,,1.5454229031935938,0.11864406779661017
2015.0,429780,,1.598368627819744,0.11594202898550725
2015.0,453895,,0.6931471805599453,0.3333333333333333
2015.0,456121,,-0.0,1.0
2015.0,489002,,1.351783994289646,0.3235294117647059
2015.0,543518,,1.3862943611198906,0.3076923076923077
2015.0,592351,,1.7480673485460896,0.08163265306122448
2015.0,596064,,1.3730039128771998,0.14814814814814814
2015.0,516714,,0.6931471805599453,0.2631578947368421
