season,pitcher_id,dominant_pitch,dominant_usage,usage_entropy,repeat_rate
2025,664954,CH,0.1891891891891892,1.9378230905790836,0.08333333333333333
2025,665877,CH,0.14893617021276595,2.190596802970671,0.0
2025,665953,CH,0.1891891891891892,1.9378230905790836,0.1111111111111111
2025,665998,CH,0.16666666666666666,2.0721529997457324,0.12195121951219512
2025,666142,CH,0.25925925925925924,1.5991654107425068,0.15384615384615385
2025,666632,FF,0.2702702702702703,1.5631489389250592,0.2777777777777778
2025,666808,FA,0.3181818181818182,1.374545192908375,0.14285714285714285
2025,667690,CH,0.21875,1.7826946886047361,0.06451612903225806
2025,668751,CH,0.25925925925925924,1.5991654107425068,0.11538461538461539
2025,668970,FF,0.4117647058823529,1.0852280400722045,0.375
2025,669194,FF,0.2702702702702703,1.5631489389250592,0.027777777777777776
2025,669212,CH,0.4117647058823529,1.0852280400722045,0.3125
2025,669221,CH,0.1346153846153846,2.2965114666021638,0.09803921568627451
2025,670097,CH,0.1346153846153846,2.2965114666021638,0.0196078431372549
2025,671155,CH,0.4117647058823529,1.0852280400722045,0.125
2025,673357,CH,0.12280701754385964,2.3922922035346867,0.0
2025,674841,CH,0.25925925925925924,1.5991654107425068,0.07692307692307693
2025,675848,FF,0.5833333333333334,0.6791932659915256,0.2727272727272727
2025,676044,CH,0.1346153846153846,2.2965114666021638,0.058823529411764705
2025,676106,CH,0.25925925925925924,1.5991654107425068,0.23076923076923078
2025,676116,CH,0.1346153846153846,2.2965114666021638,0.058823529411764705
2025,676280,FF,0.4117647058823529,1.0852280400722045,0.125
2025,676442,CH,0.4117647058823529,1.0852280400722045,0.3125
2025,676571,CH,0.25925925925925924,1.5991654107425068,0.15384615384615385
2025,676742,CH,0.3181818181818182,1.374545192908375,0.3333333333333333
2025,678020,FF,0.4117647058823529,1.0852280400722045,0.3125
2025,678368,CH,0.21875,1.782694688604736,0.12903225806451613
2025,678894,CH,0.1346153846153846,2.2965114666021638,0.058823529411764705
2025,679885,FF,0.3181818181818182,1.374545192908375,0.047619047619047616
2025,680779,CH,0.11290322580645161,2.4797076717021445,0.0
2025,681051,CH,0.25925925925925924,1.5991654107425068,0.11538461538461539
2025,681184,CH,0.1891891891891892,1.9378230905790834,0.05555555555555555
2025,681857,CH,0.21875,1.7826946886047361,0.16129032258064516
2025,682796,FC,0.3181818181818182,1.374545192908375,0.14285714285714285
2025,682998,CH,0.11290322580645161,2.4797076717021445,0.08196721311475409
2025,683011,CH,0.1044776119402985,2.56010089119047,0.045454545454545456
2025,683510,CU,0.3181818181818182,1.374545192908375,0.23809523809523808
2025,683627,CH,0.25925925925925924,1.5991654107425068,0.19230769230769232
2025,686531,CH,0.21875,1.782694688604736,0.1935483870967742
2025,686611,CH,0.1346153846153846,2.2965114666021638,0.0392156862745098
2025,686613,CH,0.21875,1.782694688604736,0.0967741935483871
2025,687287,CH,0.21875,1.782694688604736,0.0967741935483871
2025,687352,CU,0.3181818181818182,1.374545192908375,0.09523809523809523
2025,687817,FF,0.5833333333333334,0.6791932659915256,0.36363636363636365
2025,687847,CH,0.4117647058823529,1.0852280400722045,0.25
2025,687922,CH,0.25925925925925924,1.5991654107425068,0.11538461538461539
2025,687956,CH,0.4117647058823529,1.0852280400722045,0.125
2025,690464,CH,0.4117647058823529,1.0852280400722045,0.375
2025,692446,CH,0.4117647058823529,1.0852280400722045,0.125
2025,693304,CH,0.11290322580645161,2.4797076717021445,0.03278688524590164
2025,694754,CH,0.3181818181818182,1.374545192908375,0.14285714285714285
2025,694900,CU,0.4117647058823529,1.0852280400722045,0.25
2025,694946,CH,0.25925925925925924,1.5991654107425068,0.11538461538461539
2025,695418,CH,0.25925925925925924,1.5991654107425068,0.15384615384615385
2025,696146,CH,0.4117647058823529,1.0852280400722045,0.1875
2025,696149,CH,0.3181818181818182,1.374545192908375,0.19047619047619047
2025,699166,FC,0.5833333333333334,0.6791932659915256,0.36363636363636365
2025,700363,CU,0.3181818181818182,1.374545192908375,0.19047619047619047
2025,700675,CH,0.25925925925925924,1.5991654107425068,0.23076923076923078
2025,701121,CH,0.25925925925925924,1.5991654107425068,0.11538461538461539
2025,702302,CH,0.21875,1.782694688604736,0.06451612903225806
2025,800765,FF,0.5833333333333334,0.6791932659915256,0.45454545454545453
2025,805234,CU,0.25925925925925924,1.5991654107425068,0.15384615384615385
2025,806077,FC,0.3181818181818182,1.374545192908375,0.14285714285714285
2025,806188,CH,0.21875,1.7826946886047361,0.06451612903225806
2025,807276,FF,0.5833333333333334,0.6791932659915256,0.36363636363636365
2025,810938,CH,0.1044776119402985,2.56010089119047,0.030303030303030304
2025,815318,CH,0.25925925925925924,1.5991654107425068,0.07692307692307693
2025,518595,CH,0.1346153846153846,2.2965114666021638,0.0196078431372549
2025,519242,CH,0.3181818181818182,1.374545192908375,0.047619047619047616
2025,553882,CH,0.16666666666666666,2.0721529997457324,0.07317073170731707
2025,553993,CH,0.1044776119402985,2.56010089119047,0.045454545454545456
2025,573262,CU,0.14634146341463414,2.5846338146612955,0.024691358024691357
2025,592155,CH,0.3181818181818182,1.374545192908375,0.19047619047619047
2025,602104,CH,0.11290322580645161,2.4797076717021445,0.09836065573770492
2025,605346,CH,0.1891891891891892,1.9378230905790836,0.1111111111111111
2025,605400,CH,0.25925925925925924,1.5991654107425068,0.15384615384615385
2025,608718,CH,0.3181818181818182,1.374545192908375,0.047619047619047616
2025,621383,CH,0.25925925925925924,1.5991654107425068,0.11538461538461539
2025,622503,CH,0.21875,1.782694688604736,0.03225806451612903
2025,641796,FF,0.3181818181818182,1.374545192908375,0.19047619047619047
2025,641927,CH,0.21875,1.7826946886047361,0.12903225806451613
2025,642201,CH,0.09722222222222222,2.6345156280215596,0.04225352112676056
2025,642528,CH,0.25925925925925924,1.5991654107425068,0.15384615384615385
2025,642731,CH,0.1044776119402985,2.56010089119047,0.030303030303030304
2025,656248,CH,0.16666666666666666,2.0721529997457324,0.024390243902439025
2025,656420,CH,0.3181818181818182,1.374545192908375,0.09523809523809523
2025,656896,CH,0.1791044776119403,2.43845433608751,0.06060606060606061
2025,657077,CH,0.12280701754385964,2.3922922035346867,0.10714285714285714
2025,657746,CU,0.21875,1.782694688604736,0.12903225806451613
2025,660825,FC,0.25925925925925924,1.5991654107425068,0.11538461538461539
2025,662253,CH,0.3181818181818182,1.374545192908375,0.14285714285714285
2025,663656,CH,0.12280701754385964,2.3922922035346867,0.05357142857142857
2025,663947,CH,0.21875,1.7826946886047361,0.1935483870967742
2025,663977,FF,0.5833333333333334,0.6791932659915256,0.45454545454545453
2025,664139,CH,0.21875,1.782694688604736,0.0967741935483871
2025,664353,CH,0.3181818181818182,1.374545192908375,0.14285714285714285
2025,665487,CH,0.12280701754385964,2.3922922035346867,0.03571428571428571
2025,665645,CU,0.25925925925925924,1.5991654107425068,0.07692307692307693
2025,666176,CH,0.11290322580645161,2.4797076717021445,0.0
2025,666703,CH,0.21875,1.782694688604736,0.16129032258064516
2025,668472,CH,0.1891891891891892,1.9378230905790836,0.08333333333333333
2025,669134,CH,0.1346153846153846,2.2965114666021638,0.058823529411764705
2025,669289,CH,0.1044776119402985,2.56010089119047,0.045454545454545456
2025,669620,CH,0.25925925925925924,1.5991654107425068,0.15384615384615385
2025,670623,CH,0.11290322580645161,2.4797076717021445,0.06557377049180328
2025,670868,CH,0.1346153846153846,2.2965114666021638,0.0784313725490196
2025,671277,CH,0.09722222222222222,2.6345156280215596,0.028169014084507043
2025,671737,CU,0.25925925925925924,1.5991654107425068,0.0
2025,671739,CH,0.1044776119402985,2.56010089119047,0.10606060606060606
2025,675659,CU,0.4117647058823529,1.0852280400722045,0.3125
2025,676391,CH,0.09722222222222222,2.6345156280215596,0.028169014084507043
2025,676395,CH,0.4117647058823529,1.0852280400722045,0.1875
2025,676467,CH,0.25925925925925924,1.5991654107425068,0.19230769230769232
2025,676475,CH,0.1791044776119403,2.43845433608751,0.06060606060606061
2025,676617,CH,0.3181818181818182,1.374545192908375,0.09523809523809523
2025,677943,CH,0.16666666666666666,2.0721529997457324,0.17073170731707318
2025,677951,CH,0.1044776119402985,2.5601008911904697,0.030303030303030304
2025,679200,CH,0.3181818181818182,1.374545192908375,0.3333333333333333
2025,679775,CH,0.4117647058823529,1.0852280400722045,0.0
2025,681402,CH,0.3181818181818182,1.374545192908375,0.19047619047619047
2025,681916,CU,0.25925925925925924,1.5991654107425068,0.038461538461538464
2025,682707,CH,0.5833333333333334,0.6791932659915256,0.8181818181818182
2025,683953,FC,0.25925925925925924,1.5991654107425068,0.11538461538461539
2025,684007,CU,0.21875,1.782694688604736,0.0967741935483871
2025,685001,CH,0.3181818181818182,1.374545192908375,0.14285714285714285
2025,685126,CH,0.3181818181818182,1.374545192908375,0.14285714285714285
2025,685301,CH,0.16666666666666666,2.0721529997457324,0.0975609756097561
2025,687625,CH,0.1891891891891892,1.9378230905790836,0.08333333333333333
2025,687798,CH,0.4117647058823529,1.0852280400722045,0.375
2025,687888,CH,0.25925925925925924,1.5991654107425068,0.11538461538461539
2025,688642,FC,0.25925925925925924,1.5991654107425068,0.07692307692307693
2025,689172,CH,0.12280701754385964,2.3922922035346867,0.05357142857142857
2025,689254,FC,0.4117647058823529,1.0852280400722045,0.25
2025,690382,FC,0.3181818181818182,1.3745451929083752,0.14285714285714285
2025,690976,CH,0.13043478260869565,2.2707644962731686,0.2857142857142857
2025,694185,FF,0.4117647058823529,1.0852280400722045,0.3125
2025,694186,CH,0.3181818181818182,1.374545192908375,0.09523809523809523
2025,694378,FF,0.5833333333333334,0.6791932659915256,0.2727272727272727
2025,694514,CH,0.25925925925925924,1.5991654107425068,0.15384615384615385
2025,694738,CH,0.25925925925925924,1.5991654107425068,0.15384615384615385
2025,694819,CH,0.3181818181818182,1.374545192908375,0.2857142857142857
2025,695299,FC,0.5833333333333334,0.6791932659915256,0.6363636363636364
2025,695391,CH,0.12280701754385964,2.3922922035346867,0.03571428571428571
2025,695505,CH,0.21875,1.782694688604736,0.0967741935483871
2025,695521,CH,0.16666666666666666,2.0721529997457324,0.07317073170731707
2025,699127,CH,0.21875,1.782694688604736,0.03225806451612903
2025,702315,CH,0.1891891891891892,1.9378230905790836,0.08333333333333333
2025,702616,CH,0.1044776119402985,2.56010089119047,0.015151515151515152
2025,800203,CH,0.4117647058823529,1.0852280400722045,0.3125
2025,800724,CU,0.25925925925925924,1.5991654107425068,0.2692307692307692
2025,805796,CU,0.3181818181818182,1.374545192908375,0.19047619047619047
2025,814280,SI,0.5833333333333334,0.6791932659915256,0.45454545454545453
2025,814291,CH,0.25925925925925924,1.5991654107425068,0.11538461538461539
2025,815464,FF,0.5833333333333334,0.6791932659915256,0.45454545454545453
2025,815793,CH,0.21875,1.782694688604736,0.1935483870967742
2025,592848,FC,0.4117647058823529,1.0852280400722045,0.125
2025,683344,FC,0.4117647058823529,1.0852280400722045,0.25
2025,695692,CU,0.5833333333333334,0.6791932659915256,0.2727272727272727
2025,806191,FF,0.5833333333333334,0.6791932659915256,0.45454545454545453
2025,605447,FF,0.5833333333333334,0.6791932659915256,0.36363636363636365
2025,656464,FF,0.4117647058823529,1.0852280400722045,0.0625
2025,657612,FF,0.4117647058823529,1.0852280400722045,0.4375
2025,691437,FC,0.5833333333333334,0.6791932659915256,0.2727272727272727
2025,700731,CU,0.5833333333333334,0.6791932659915256,0.5454545454545454
2025,702878,CU,0.4117647058823529,1.0852280400722045,0.1875
2025,643511,SI,0.5833333333333334,0.6791932659915256,0.36363636363636365
2025,681123,CU,0.3181818181818182,1.374545192908375,0.19047619047619047
2025,694829,FF,0.5833333333333334,0.6791932659915256,0.2727272727272727
2025,700032,FF,1.0,-0.0,1.0
2025,668860,SI,0.5833333333333334,0.6791932659915256,0.5454545454545454
2025,669993,CU,0.5833333333333334,0.6791932659915256,0.18181818181818182
2025,690448,CU,0.4117647058823529,1.0852280400722045,0.125
2025,690925,FF,0.5833333333333334,0.6791932659915256,0.5454545454545454
2025,814458,CH,0.5833333333333334,0.6791932659915256,0.5454545454545454
2025,660613,SI,0.5833333333333334,0.6791932659915256,0.36363636363636365
2025,691669,SI,1.0,-0.0,1.0
2025,676502,SI,1.0,-0.0,1.0
2025,656883,SI,1.0,-0.0,1.0
2025,702222,FC,1.0,-0.0,1.0
2025,622491,CH,0.3181818181818182,1.374545192908375,0.14285714285714285
2025,656945,CH,0.4117647058823529,1.0852280400722045,0.3125
2025,663568,CH,0.1891891891891892,1.9378230905790836,0.1111111111111111
2025,670541,CH,0.12280701754385964,2.3922922035346867,0.07142857142857142
2025,671289,CH,0.11290322580645161,2.4797076717021445,0.03278688524590164
2025,681146,FA,0.12195121951219512,2.6840279511478604,0.012345679012345678
2025,686810,CH,0.1891891891891892,1.9378230905790836,0.1388888888888889
2025,686830,CH,0.4117647058823529,1.0852280400722045,0.1875
2025,695501,FC,0.21875,1.782694688604736,0.0967741935483871
2025,699625,CH,0.16666666666666666,2.0721529997457324,0.12195121951219512
2025,806394,CH,0.4117647058823529,1.0852280400722045,0.3125
2025,814413,CH,0.21875,1.782694688604736,0.12903225806451613
2025,592696,CH,0.21875,1.782694688604736,0.0967741935483871
2025,641355,CH,0.11290322580645161,2.4797076717021445,0.03278688524590164
2025,642759,CH,0.5833333333333334,0.6791932659915256,0.45454545454545453
2025,663584,CH,0.14893617021276595,2.190596802970671,0.021739130434782608
2025,664199,CH,0.25925925925925924,1.5991654107425068,0.11538461538461539
2025,670231,CH,0.11290322580645161,2.4797076717021445,0.03278688524590164
2025,677960,CH,0.25925925925925924,1.5991654107425068,0.11538461538461539
2025,692150,CU,0.25925925925925924,1.5991654107425068,0.038461538461538464
2025,694193,FC,0.3181818181818182,1.374545192908375,0.23809523809523808
2025,694298,FC,0.4117647058823529,1.0852280400722045,0.4375
2025,700932,CH,0.12280701754385964,2.3922922035346867,0.03571428571428571
2025,815653,CU,0.4117647058823529,1.0852280400722045,0.25
2025,571466,EP,0.14893617021276595,2.190596802970671,0.06521739130434782
2025,642727,CH,0.23076923076923078,1.873179489619525,0.13725490196078433
2025,677008,CH,0.12280701754385964,2.3922922035346867,0.07142857142857142
2025,680996,CU,0.3181818181818182,1.374545192908375,0.23809523809523808
2025,691019,CH,0.1346153846153846,2.2965114666021638,0.0
2025,801406,FF,0.5833333333333334,0.6791932659915256,0.5454545454545454
2025,645302,CH,0.14893617021276595,2.190596802970671,0.06521739130434782
2025,663993,CH,0.09722222222222222,2.6345156280215596,0.028169014084507043
2025,669127,CH,0.11290322580645161,2.4797076717021445,0.09836065573770492
2025,671111,CH,0.25925925925925924,1.5991654107425068,0.23076923076923078
2025,691023,CH,0.1346153846153846,2.2965114666021638,0.0
2025,691182,CH,0.12371134020618557,2.285299877481216,0.25
2025,691406,CH,0.1044776119402985,2.56010089119047,0.045454545454545456
2025,800176,SI,0.5833333333333334,0.6791932659915256,0.09090909090909091
2025,703177,CU,0.5833333333333334,0.6791932659915256,0.6363636363636364
2025,815083,CH,0.4117647058823529,1.0852280400722045,0.25
2025,687282,FF,1.0,-0.0,1.0
2025,467793,CH,0.10714285714285714,2.4582674669088345,0.16216216216216217
2025,502043,CH,0.1891891891891892,1.9378230905790836,0.05555555555555555
2025,547179,CH,0.1891891891891892,1.9378230905790836,0.1111111111111111
2025,666159,CU,0.3181818181818182,1.374545192908375,0.14285714285714285
2025,669387,CU,0.1891891891891892,1.9378230905790836,0.08333333333333333
2025,678882,CH,0.09722222222222222,2.6345156280215596,0.04225352112676056
2025,679777,CH,0.3181818181818182,1.374545192908375,0.14285714285714285
2025,691442,CH,0.3181818181818182,1.374545192908375,0.23809523809523808
2025,694249,CH,0.21875,1.782694688604736,0.0967741935483871
2025,695481,FC,0.3181818181818182,1.374545192908375,0.14285714285714285
2025,804668,CH,0.16666666666666666,2.0721529997457324,0.12195121951219512
2025,548384,CH,0.3181818181818182,1.374545192908375,0.09523809523809523
2025,571946,FF,0.3181818181818182,1.374545192908375,0.2857142857142857
2025,608665,CH,0.25925925925925924,1.5991654107425068,0.15384615384615385
2025,621512,CU,0.21052631578947367,2.127699379017182,0.07142857142857142
2025,624503,FF,0.4117647058823529,1.0852280400722045,0.1875
2025,665052,CH,0.12280701754385964,2.3922922035346867,0.08928571428571429
