season,batter_id,la_mean,la_std,la_abs_diff_mean,ev_mean,ev_std,ev_abs_diff_mean
2025,666126.0,,,,,,
2025,666165.0,,,,,,
2025,666632.0,,,,,,
2025,668709.0,,,,,,
2025,668843.0,,,,,,
2025,669004.0,,,,,,
2025,669432.0,,,,,,
2025,670032.0,,,,,,
2025,672016.0,,,,,,
2025,676038.0,,,,,,
2025,676694.0,,,,,,
2025,676939.0,,,,,,
2025,677649.0,,,,,,
2025,677956.0,,,,,,
2025,678099.0,,,,,,
2025,679032.0,,,,,,
2025,681047.0,,,,,,
2025,681275.0,,,,,,
2025,681987.0,,,,,,
2025,682626.0,,,,,,
2025,683146.0,,,,,,
2025,686404.0,,,,,,
2025,686638.0,,,,,,
2025,686765.0,,,,,,
2025,686793.0,,,,,,
2025,687942.0,,,,,,
2025,688394.0,,,,,,
2025,690841.0,,,,,,
2025,691408.0,,,,,,
2025,692044.0,,,,,,
2025,694211.0,,,,,,
2025,694217.0,,,,,,
2025,694829.0,,,,,,
2025,696286.0,,,,,,
2025,696521.0,,,,,,
2025,699073.0,,,,,,
2025,702332.0,,,,,,
2025,702461.0,,,,,,
2025,703715.0,,,,,,
2025,800050.0,,,,,,
2025,800051.0,,,,,,
2025,800253.0,,,,,,
2025,800440.0,,,,,,
2025,800508.0,,,,,,
2025,802355.0,,,,,,
2025,802504.0,,,,,,
2025,806263.0,,,,,,
2025,806988.0,,,,,,
2025,807727.0,,,,,,
2025,814188.0,,,,,,
2025,814442.0,,,,,,
2025,814451.0,,,,,,
2015,150212.0,,,,,,
2015,346793.0,,,,,,
2015,346874.0,,,,,,
2015,407893.0,,,,,,
2015,407908.0,,,,,,
2015,425784.0,,,,,,
2015,430580.0,,,,,,
2015,430611.0,,,,,,
2015,431148.0,,,,,,
2015,444836.0,,,,,,
2015,446359.0,,,,,,
2015,453203.0,,,,,,
2015,456121.0,,,,,,
2015,456714.0,,,,,,
2015,456776.0,,,,,,
2015,457574.0,,,,,,
2015,458015.0,,,,,,
2015,458582.0,,,,,,
2015,458913.0,,,,,,
2015,471911.0,,,,,,
2015,474892.0,,,,,,
2015,475115.0,,,,,,
2015,477003.0,,,,,,
2015,488862.0,,,,,,
2015,489119.0,,,,,,
2015,489138.0,,,,,,
2015,492841.0,,,,,,
2015,501957.0,,,,,,
2015,502034.0,,,,,,
2015,502110.0,,,,,,
2015,502210.0,,,,,,
2015,502481.0,,,,,,
2015,518618.0,,,,,,
2015,518626.0,,,,,,
2015,518960.0,,,,,,
2015,519023.0,,,,,,
2015,527038.0,,,,,,
2015,542303.0,,,,,,
2015,542587.0,,,,,,
2015,542942.0,,,,,,
2015,543216.0,,,,,,
2015,543219.0,,,,,,
2015,543272.0,,,,,,
2015,544725.0,,,,,,
2015,546318.0,,,,,,
2015,547973.0,,,,,,
2015,553988.0,,,,,,
2015,571467.0,,,,,,
2015,571787.0,,,,,,
2015,571868.0,,,,,,
2015,571875.0,,,,,,
2015,572182.0,,,,,,
2015,573064.0,,,,,,
2015,573135.0,,,,,,
2015,591720.0,,,,,,
2015,592178.0,,,,,,
2015,592314.0,,,,,,
2015,593495.0,,,,,,
2015,594807.0,,,,,,
2015,594828.0,,,,,,
2015,595001.0,,,,,,
2015,595014.0,,,,,,
2015,605412.0,,,,,,
2015,607074.0,,,,,,
2015,608379.0,,,,,,
2015,622663.0,,,,,,
2015,121347.0,,,,,,
2015,407890.0,,,,,,
2015,425796.0,,,,,,
2015,425834.0,,,,,,
2015,433584.0,,,,,,
2015,434643.0,,,,,,
2015,435063.0,,,,,,
2015,435263.0,,,,,,
2015,451109.0,,,,,,
2015,452220.0,,,,,,
2015,452234.0,,,,,,
2015,453178.0,,,,,,
2015,453329.0,,,,,,
2015,457477.0,,,,,,
2015,457727.0,,,,,,
2015,457789.0,,,,,,
2015,460576.0,,,,,,
2015,468406.0,,,,,,
2015,474668.0,,,,,,
2015,476270.0,,,,,,
2015,488721.0,,,,,,
2015,501255.0,,,,,,
2015,501593.0,,,,,,
2015,501981.0,,,,,,
2015,502261.0,,,,,,
2015,502374.0,,,,,,
2015,506693.0,,,,,,
2015,514913.0,,,,,,
2015,516782.0,,,,,,
2015,517414.0,,,,,,
2015,518614.0,,,,,,
2015,518790.0,,,,,,
2015,519144.0,,,,,,
2015,519295.0,,,,,,
2015,519345.0,,,,,,
2015,519425.0,,,,,,
2015,519455.0,,,,,,
2015,542583.0,,,,,,
2015,542883.0,,,,,,
2015,543038.0,,,,,,
2015,543321.0,,,,,,
2015,543484.0,,,,,,
2015,543939.0,,,,,,
2015,544925.0,,,,,,
2015,571656.0,,,,,,
2015,572041.0,,,,,,
2015,572096.0,,,,,,
2015,572287.0,,,,,,
2015,581527.0,,,,,,
2015,592230.0,,,,,,
2015,592341.0,,,,,,
2015,592407.0,,,,,,
2015,592518.0,,,,,,
2015,607259.0,,,,,,
2015,608641.0,,,,,,
2015,621043.0,,,,,,
2015,621962.0,,,,,,
2015,624585.0,,,,,,
2015,648717.0,,,,,,
2025,455117.0,,,,,,
2025,457759.0,,,,,,
2025,518595.0,,,,,,
2025,545361.0,,,,,,
2025,570482.0,,,,,,
2025,596019.0,,,,,,
2025,602104.0,,,,,,
2025,608671.0,,,,,,
2025,620443.0,,,,,,
2025,620449.0,,,,,,
2025,641584.0,,,,,,
2025,641658.0,,,,,,
2025,641857.0,,,,,,
2025,643217.0,,,,,,
2025,650489.0,,,,,,
2025,656248.0,,,,,,
2025,656716.0,,,,,,
2025,656883.0,,,,,,
2025,657757.0,,,,,,
2025,663536.0,,,,,,
2025,664034.0,,,,,,
2025,664702.0,,,,,,
2025,665750.0,,,,,,
2025,665923.0,,,,,,
2025,668785.0,,,,,,
2025,669003.0,,,,,,
2025,669288.0,,,,,,
2025,670042.0,,,,,,
2025,670231.0,,,,,,
2025,671217.0,,,,,,
2025,671739.0,,,,,,
2025,673490.0,,,,,,
2025,675430.0,,,,,,
2025,676572.0,,,,,,
2025,676801.0,,,,,,
2025,677673.0,,,,,,
2025,680728.0,,,,,,
2025,680918.0,,,,,,
2025,681230.0,,,,,,
2025,681333.0,,,,,,
2025,681481.0,,,,,,
2025,681807.0,,,,,,
2025,682793.0,,,,,,
2025,682868.0,,,,,,
2025,682998.0,,,,,,
2025,683021.0,,,,,,
2025,683610.0,,,,,,
2025,683679.0,,,,,,
2025,685300.0,,,,,,
2025,685382.0,,,,,,
2025,686541.0,,,,,,
2025,687529.0,,,,,,
2025,687637.0,,,,,,
2025,689200.0,,,,,,
2025,689288.0,,,,,,
2025,690291.0,,,,,,
2025,691002.0,,,,,,
2025,691185.0,,,,,,
2025,691284.0,,,,,,
2025,692046.0,,,,,,
2025,692150.0,,,,,,
2025,692216.0,,,,,,
2025,694227.0,,,,,,
2025,694369.0,,,,,,
2025,694497.0,,,,,,
2025,694749.0,,,,,,
2025,695257.0,,,,,,
2025,695299.0,,,,,,
2025,695467.0,,,,,,
2025,699615.0,,,,,,
2025,700250.0,,,,,,
2025,700337.0,,,,,,
2025,701162.0,,,,,,
2025,701327.0,,,,,,
2025,701587.0,,,,,,
2025,702556.0,,,,,,
2025,703601.0,,,,,,
2025,801075.0,,,,,,
2025,803475.0,,,,,,
2025,804645.0,,,,,,
2025,805865.0,,,,,,
2025,806005.0,,,,,,
2025,806146.0,,,,,,
2025,806191.0,,,,,,
2025,806230.0,,,,,,
2025,806368.0,,,,,,
2025,807276.0,,,,,,
2025,807799.0,,,,,,
2025,808129.0,,,,,,
2025,808279.0,,,,,,
2025,814791.0,,,,,,
2025,815874.0,,,,,,
2025,824615.0,,,,,,
2025,825334.0,,,,,,
2025,828319.0,,,,,,
2025,502054.0,,,,,,
2025,545121.0,,,,,,
2025,545341.0,,,,,,
2025,605361.0,,,,,,
2025,607067.0,,,,,,
2025,608369.0,,,,,,
2025,614173.0,,,,,,
2025,621438.0,,,,,,
2025,622268.0,,,,,,
2025,624413.0,,,,,,
2025,641355.0,,,,,,
2025,641680.0,,,,,,
2025,642086.0,,,,,,
2025,642215.0,,,,,,
2025,643376.0,,,,,,
2025,644433.0,,,,,,
2025,650391.0,,,,,,
2025,656185.0,,,,,,
2025,663538.0,,,,,,
2025,664728.0,,,,,,
2025,665489.0,,,,,,
2025,665839.0,,,,,,
2025,665846.0,,,,,,
2025,665877.0,,,,,,
2025,666149.0,,,,,,
2025,666397.0,,,,,,
2025,666801.0,,,,,,
2025,667452.0,,,,,,
2025,667670.0,,,,,,
2025,668670.0,,,,,,
2025,668860.0,,,,,,
2025,669357.0,,,,,,
2025,669722.0,,,,,,
2025,669743.0,,,,,,
2025,670097.0,,,,,,
2025,671117.0,,,,,,
2025,671732.0,,,,,,
2025,676475.0,,,,,,
2025,676551.0,,,,,,
2025,676812.0,,,,,,
2025,676882.0,,,,,,
2025,677007.0,,,,,,
2025,677587.0,,,,,,
2025,677595.0,,,,,,
2025,677800.0,,,,,,
2025,677950.0,,,,,,
2025,678225.0,,,,,,
2025,678232.0,,,,,,
2025,679631.0,,,,,,
2025,679734.0,,,,,,
2025,679821.0,,,,,,
2025,680552.0,,,,,,
2025,680574.0,,,,,,
2025,681375.0,,,,,,
2025,682177.0,,,,,,
2025,682276.0,,,,,,
2025,682848.0,,,,,,
2025,682927.0,,,,,,
2025,682997.0,,,,,,
2025,686960.0,,,,,,
2025,687152.0,,,,,,
2025,687248.0,,,,,,
2025,687310.0,,,,,,
2025,687714.0,,,,,,
2025,687749.0,,,,,,
2025,690107.0,,,,,,
2025,690987.0,,,,,,
2025,691292.0,,,,,,
2025,691720.0,,,,,,
2025,692238.0,,,,,,
2025,693049.0,,,,,,
2025,694065.0,,,,,,
2025,694580.0,,,,,,
2025,694661.0,,,,,,
2025,696285.0,,,,,,
2025,699127.0,,,,,,
2025,699130.0,,,,,,
2025,700681.0,,,,,,
2025,700936.0,,,,,,
2025,701682.0,,,,,,
2025,703151.0,,,,,,
2025,800198.0,,,,,,
2025,800959.0,,,,,,
2025,801430.0,,,,,,
2025,801442.0,,,,,,
2025,801881.0,,,,,,
2025,805779.0,,,,,,
2025,806077.0,,,,,,
2025,806367.0,,,,,,
2025,806983.0,,,,,,
2025,807267.0,,,,,,
2025,811287.0,,,,,,
2025,815915.0,,,,,,
2025,825761.0,,,,,,
2025,457705.0,,,,,,
2025,571448.0,,,,,,
2025,578428.0,,,,,,
2025,592885.0,,,,,,
2025,596142.0,,,,,,
2025,608070.0,,,,,,
2025,608348.0,,,,,,
2025,621028.0,,,,,,
2025,621035.0,,,,,,
2025,621566.0,,,,,,
2025,623993.0,,,,,,
2025,624523.0,,,,,,
2025,624641.0,,,,,,
2025,641302.0,,,,,,
2025,641645.0,,,,,,
2025,641796.0,,,,,,
2025,642180.0,,,,,,
2025,642197.0,,,,,,
2025,646240.0,,,,,,
2025,650907.0,,,,,,
2025,657041.0,,,,,,
2025,657557.0,,,,,,
2025,663604.0,,,,,,
2025,663714.0,,,,,,
2025,663886.0,,,,,,
2025,663968.0,,,,,,
2025,664023.0,,,,,,
2025,664670.0,,,,,,
2025,664761.0,,,,,,
2025,665966.0,,,,,,
2025,666158.0,,,,,,
2025,666163.0,,,,,,
2025,669065.0,,,,,,
2025,669477.0,,,,,,
2025,670770.0,,,,,,
2025,671155.0,,,,,,
2025,671284.0,,,,,,
2025,672695.0,,,,,,
2025,673237.0,,,,,,
2025,675910.0,,,,,,
2025,675915.0,,,,,,
2025,676059.0,,,,,,
2025,676113.0,,,,,,
2025,677943.0,,,,,,
2025,678009.0,,,,,,
2025,680273.0,,,,,,
2025,680642.0,,,,,,
2025,680690.0,,,,,,
2025,680711.0,,,,,,
2025,681370.0,,,,,,
2025,681581.0,,,,,,
2025,682265.0,,,,,,
2025,682619.0,,,,,,
2025,682796.0,,,,,,
2025,682799.0,,,,,,
2025,682988.0,,,,,,
2025,683227.0,,,,,,
2025,683344.0,,,,,,
2025,683569.0,,,,,,
2025,683766.0,,,,,,
2025,684541.0,,,,,,
2025,684922.0,,,,,,
2025,685091.0,,,,,,
2025,686958.0,,,,,,
2025,687982.0,,,,,,
2025,688875.0,,,,,,
2025,689414.0,,,,,,
2025,691410.0,,,,,,
2025,694192.0,,,,,,
2025,694671.0,,,,,,
2025,694930.0,,,,,,
2025,695578.0,,,,,,
2025,696030.0,,,,,,
2025,699024.0,,,,,,
2025,699229.0,,,,,,
2025,699305.0,,,,,,
2025,699912.0,,,,,,
2025,700032.0,,,,,,
2025,700932.0,,,,,,
2025,701305.0,,,,,,
2025,702222.0,,,,,,
2025,702328.0,,,,,,
2025,702726.0,,,,,,
2025,805268.0,,,,,,
2025,805672.0,,,,,,
2025,806152.0,,,,,,
2025,806993.0,,,,,,
2025,807957.0,,,,,,
2025,808265.0,,,,,,
2025,808864.0,,,,,,
2025,808982.0,,,,,,
2025,809331.0,,,,,,
2025,822578.0,,,,,,
2025,827665.0,,,,,,
2025,592200.0,,,,,,
2025,605113.0,,,,,,
2025,624431.0,,,,,,
2025,642020.0,,,,,,
2025,642715.0,,,,,,
2025,645302.0,,,,,,
2025,647351.0,,,,,,
2025,656484.0,,,,,,
2025,656627.0,,,,,,
2025,656775.0,,,,,,
2025,660710.0,,,,,,
2025,661388.0,,,,,,
2025,664059.0,,,,,,
2025,664874.0,,,,,,
2025,666150.0,,,,,,
2025,668472.0,,,,,,
2025,668723.0,,,,,,
2025,668853.0,,,,,,
2025,668885.0,,,,,,
2025,669194.0,,,,,,
2025,669256.0,,,,,,
2025,669326.0,,,,,,
2025,670869.0,,,,,,
2025,671056.0,,,,,,
2025,671213.0,,,,,,
2025,672373.0,,,,,,
2025,672386.0,,,,,,
2025,456781.0,,,,,,
2025,521692.0,,,,,,
2025,543807.0,,,,,,
2025,572233.0,,,,,,
2025,592696.0,,,,,,
2025,607680.0,,,,,,
2025,621020.0,,,,,,
2025,641555.0,,,,,,
2025,643446.0,,,,,,
2025,643565.0,,,,,,
2025,645305.0,,,,,,
2025,645444.0,,,,,,
2025,656811.0,,,,,,
2025,663584.0,,,,,,
2025,663728.0,,,,,,
2025,663898.0,,,,,,
2025,664913.0,,,,,,
2025,664954.0,,,,,,
2025,665155.0,,,,,,
2025,665828.0,,,,,,
2025,669002.0,,,,,,
2025,669200.0,,,,,,
2025,669224.0,,,,,,
2025,670148.0,,,,,,
2025,672012.0,,,,,,
2025,672275.0,,,,,,
2025,672744.0,,,,,,
2025,677008.0,,,,,,
2025,677060.0,,,,,,
2025,677588.0,,,,,,
2025,678010.0,,,,,,
2025,678011.0,,,,,,
2025,679845.0,,,,,,
2025,680753.0,,,,,,
2025,680779.0,,,,,,
2025,680837.0,,,,,,
2025,680977.0,,,,,,
2025,681297.0,,,,,,
2025,681460.0,,,,,,
2025,681879.0,,,,,,
2025,682266.0,,,,,,
2025,682829.0,,,,,,
2025,683083.0,,,,,,
2025,683090.0,,,,,,
2025,683172.0,,,,,,
2025,683770.0,,,,,,
2025,686196.0,,,,,,
2025,686523.0,,,,,,
2025,686797.0,,,,,,
2025,688617.0,,,,,,
2025,691021.0,,,,,,
2025,691285.0,,,,,,
2025,691777.0,,,,,,
2025,691944.0,,,,,,
2025,694025.0,,,,,,
2025,694224.0,,,,,,
2025,694374.0,,,,,,
2025,694673.0,,,,,,
2025,694806.0,,,,,,
2025,694953.0,,,,,,
2025,695023.0,,,,,,
2025,696160.0,,,,,,
2025,700164.0,,,,,,
2025,701548.0,,,,,,
2025,703205.0,,,,,,
2025,803011.0,,,,,,
2025,805319.0,,,,,,
2025,806965.0,,,,,,
2025,814409.0,,,,,,
2025,814413.0,,,,,,
2025,814431.0,,,,,,
2025,814440.0,,,,,,
2025,815067.0,,,,,,
2025,815089.0,,,,,,
2025,815306.0,,,,,,
2025,825924.0,,,,,,
2015,112526.0,,,,,,
2015,279824.0,,,,,,
2015,400085.0,,,,,,
2015,408252.0,,,,,,
2015,408299.0,,,,,,
2015,425772.0,,,,,,
2015,429719.0,,,,,,
2015,430404.0,,,,,,
2015,434604.0,,,,,,
2015,434670.0,,,,,,
2015,435401.0,,,,,,
2015,446372.0,,,,,,
2015,448802.0,,,,,,
2015,450314.0,,,,,,
2015,450729.0,,,,,,
2015,451584.0,,,,,,
2015,453056.0,,,,,,
2015,453895.0,,,,,,
2015,455104.0,,,,,,
2015,456501.0,,,,,,
2015,458668.0,,,,,,
2015,458689.0,,,,,,
2015,463610.0,,,,,,
2015,467070.0,,,,,,
2015,467785.0,,,,,,
2015,474494.0,,,,,,
2015,516809.0,,,,,,
2015,518452.0,,,,,,
2015,518934.0,,,,,,
2015,518953.0,,,,,,
2015,541608.0,,,,,,
2015,542882.0,,,,,,
2015,543045.0,,,,,,
2015,543475.0,,,,,,
2015,543706.0,,,,,,
2015,545350.0,,,,,,
2015,547180.0,,,,,,
2015,547888.0,,,,,,
2015,547982.0,,,,,,
2015,572180.0,,,,,,
2015,576397.0,,,,,,
2015,592351.0,,,,,,
2015,592621.0,,,,,,
2015,592863.0,,,,,,
2015,594555.0,,,,,,
2015,594736.0,,,,,,
2015,594777.0,,,,,,
2015,605200.0,,,,,,
2015,605323.0,,,,,,
2015,605512.0,,,,,,
2015,609275.0,,,,,,
2015,624424.0,,,,,,
2015,645848.0,,,,,,
2025,675394.0,,,,,,
2025,675662.0,,,,,,
2025,676024.0,,,,,,
2025,676203.0,,,,,,
2025,676914.0,,,,,,
2025,676946.0,,,,,,
2025,677347.0,,,,,,
2025,677594.0,,,,,,
2025,677870.0,,,,,,
2025,678173.0,,,,,,
2025,678246.0,,,,,,
2025,680776.0,,,,,,
2025,681142.0,,,,,,
2025,682119.0,,,,,,
2025,682622.0,,,,,,
2025,682668.0,,,,,,
2025,682674.0,,,,,,
2025,682801.0,,,,,,
2025,682818.0,,,,,,
2025,684712.0,,,,,,
2025,686676.0,,,,,,
2025,686681.0,,,,,,
2025,686948.0,,,,,,
2025,687272.0,,,,,,
2025,687394.0,,,,,,
2025,687462.0,,,,,,
2025,689070.0,,,,,,
2025,690993.0,,,,,,
2025,691621.0,,,,,,
2025,691728.0,,,,,,
2025,691775.0,,,,,,
2025,692446.0,,,,,,
2025,694212.0,,,,,,
2025,694271.0,,,,,,
2025,694388.0,,,,,,
2025,694728.0,,,,,,
2025,694742.0,,,,,,
2025,695506.0,,,,,,
2025,695612.0,,,,,,
2025,695681.0,,,,,,
2025,699228.0,,,,,,
2025,700243.0,,,,,,
2025,701678.0,,,,,,
2025,701784.0,,,,,,
2025,702284.0,,,,,,
2025,702358.0,,,,,,
2025,702463.0,,,,,,
2025,702472.0,,,,,,
2025,800377.0,,,,,,
2025,800506.0,,,,,,
2025,800617.0,,,,,,
2025,801978.0,,,,,,
2025,802544.0,,,,,,
2025,805367.0,,,,,,
2025,805808.0,,,,,,
2025,805904.0,,,,,,
2025,807714.0,,,,,,
2025,808767.0,,,,,,
2025,814091.0,,,,,,
2025,814299.0,,,,,,
2025,814307.0,,,,,,
2025,467793.0,,,,,,
2025,553993.0,,,,,,
2025,571912.0,,,,,,
2025,592450.0,,,,,,
2025,605131.0,,,,,,
2025,623205.0,,,,,,
2025,640492.0,,,,,,
2025,641343.0,,,,,,
2025,641468.0,,,,,,
2025,641598.0,,,,,,
2025,641933.0,,,,,,
2025,643396.0,,,,,,
2025,647304.0,,,,,,
2025,656305.0,,,,,,
2025,656448.0,,,,,,
2025,657088.0,,,,,,
2025,663586.0,,,,,,
2025,663656.0,,,,,,
2025,664068.0,,,,,,
2025,665926.0,,,,,,
2025,667690.0,,,,,,
2025,668939.0,,,,,,
2025,669374.0,,,,,,
2025,670867.0,,,,,,
2025,671218.0,,,,,,
2025,672640.0,,,,,,
2025,673995.0,,,,,,
2025,674441.0,,,,,,
2025,675448.0,,,,,,
2025,676369.0,,,,,,
2025,677942.0,,,,,,
2025,678489.0,,,,,,
2025,678577.0,,,,,,
2025,678926.0,,,,,,
2025,679788.0,,,,,,
2025,679822.0,,,,,,
2025,680636.0,,,,,,
2025,680777.0,,,,,,
2025,680862.0,,,,,,
2025,681132.0,,,,,,
2025,681146.0,,,,,,
2025,681172.0,,,,,,
2025,681351.0,,,,,,
2025,681393.0,,,,,,
2025,682183.0,,,,,,
2025,683357.0,,,,,,
2025,683493.0,,,,,,
2025,686217.0,,,,,,
2025,687282.0,,,,,,
2025,687628.0,,,,,,
2025,687867.0,,,,,,
2025,687957.0,,,,,,
2025,689355.0,,,,,,
2025,689531.0,,,,,,
2025,689959.0,,,,,,
2025,691016.0,,,,,,
2025,692225.0,,,,,,
2025,693459.0,,,,,,
2025,694187.0,,,,,,
2025,694193.0,,,,,,
2025,694304.0,,,,,,
2025,695336.0,,,,,,
2025,695462.0,,,,,,
2025,695670.0,,,,,,
2025,696264.0,,,,,,
2025,700283.0,,,,,,
2025,700652.0,,,,,,
2025,700720.0,,,,,,
2025,701649.0,,,,,,
2025,702176.0,,,,,,
2025,702708.0,,,,,,
2025,802117.0,,,,,,
2025,802506.0,,,,,,
2025,804446.0,,,,,,
2025,805951.0,,,,,,
2025,806534.0,,,,,,
2025,808083.0,,,,,,
2025,808975.0,,,,,,
2025,810891.0,,,,,,
2025,814439.0,,,,,,
2025,815464.0,,,,,,
2025,821270.0,,,,,,
2025,502671.0,,,,,,
2025,575929.0,,,,,,
2025,595978.0,,,,,,
2025,605612.0,,,,,,
2025,621439.0,,,,,,
2025,642350.0,,,,,,
2025,643265.0,,,,,,
2025,655316.0,,,,,,
2025,656180.0,,,,,,
2025,660613.0,,,,,,
2025,660688.0,,,,,,
2025,660766.0,,,,,,
2025,663662.0,,,,,,
2025,663796.0,,,,,,
2025,663897.0,,,,,,
2025,664238.0,,,,,,
2025,664774.0,,,,,,
2025,665648.0,,,,,,
2025,666177.0,,,,,,
2025,666310.0,,,,,,
2025,669717.0,,,,,,
2025,670232.0,,,,,,
2025,671221.0,,,,,,
2025,671277.0,,,,,,
2025,672580.0,,,,,,
2025,676480.0,,,,,,
2025,679529.0,,,,,,
2025,680474.0,,,,,,
2025,680672.0,,,,,,
2025,681123.0,,,,,,
2025,682633.0,,,,,,
2025,682662.0,,,,,,
2025,682663.0,,,,,,
2025,682729.0,,,,,,
2025,685133.0,,,,,,
2025,686527.0,,,,,,
2025,686611.0,,,,,,
2025,687625.0,,,,,,
2025,687627.0,,,,,,
2025,687918.0,,,,,,
2025,688500.0,,,,,,
2025,689688.0,,,,,,
2025,690022.0,,,,,,
2025,690804.0,,,,,,
2025,691019.0,,,,,,
2025,691601.0,,,,,,
2025,691616.0,,,,,,
2025,692039.0,,,,,,
2025,692657.0,,,,,,
2025,693832.0,,,,,,
2025,694378.0,,,,,,
2025,694410.0,,,,,,
2025,694834.0,,,,,,
2025,694876.0,,,,,,
2025,694974.0,,,,,,
2025,695238.0,,,,,,
2025,695538.0,,,,,,
2025,695930.0,,,,,,
2025,696135.0,,,,,,
2025,701350.0,,,,,,
2025,701358.0,,,,,,
2025,702140.0,,,,,,
2025,702302.0,,,,,,
2025,702550.0,,,,,,
2025,800106.0,,,,,,
2025,801256.0,,,,,,
2025,801822.0,,,,,,
2025,802959.0,,,,,,
2025,803745.0,,,,,,
2025,808291.0,,,,,,
2025,814154.0,,,,,,
2025,815697.0,,,,,,
2025,823703.0,,,,,,
2015,136860.0,,,,,,
2015,150229.0,,,,,,
2015,425386.0,,,,,,
2015,425496.0,,,,,,
2015,425626.0,,,,,,
2015,429664.0,,,,,,
2015,429666.0,,,,,,
2015,430599.0,,,,,,
2015,430910.0,,,,,,
2015,431145.0,,,,,,
2015,431151.0,,,,,,
2015,431171.0,,,,,,
2015,434563.0,,,,,,
2015,434671.0,,,,,,
2015,445590.0,,,,,,
2015,446192.0,,,,,,
2015,450351.0,,,,,,
2015,452035.0,,,,,,
2015,452104.0,,,,,,
2015,452254.0,,,,,,
2015,452718.0,,,,,,
2015,453214.0,,,,,,
2015,453923.0,,,,,,
2015,457926.0,,,,,,
2015,460269.0,,,,,,
2015,465784.0,,,,,,
2015,474284.0,,,,,,
2015,475479.0,,,,,,
2015,476633.0,,,,,,
